index,n_stages,concept,s1,s2,s3,s4,s5,s6,w1,w2,w3,w4,w5,w6,E1,E2,E3,E4,E5,E6,R1,R2,R3,R4,R5,R6,Total_weight
1,-1,-1,-1,-1,-1,-1,-1,-1,4.32456,4.32456,9.33853,9.33853,14.285,14.285,0.369454,0.329026,0.535304,0.5382,0.969359,0.925355,0.082334387219,0.9997,0.64094600738,1.0,0.5781000000000001,0.991344083126,3.6666984173
2,3,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.3945,0.987933,0.992,0.9887,0.9734,0.9814,1.0,0.8100999999999999,1.0,1.0,1.0,1.0,63.453992894
3,6,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.402334,0.3654,0.987933,0.9904,0.950005,0.9901,0.027432682867999998,0.9999987418899999,0.8101,1.0,1.0,1.0,58.114329577
4,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.396966,0.972905,0.9903,0.949885,0.980272,0.9609,0.10854512326799999,0.83381555451,1.0,0.9982,1.0,1.0,63.453992894
5,5,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.395947,0.346811,0.3945,0.9893,0.964503,0.913123,0.15860318352,0.3377,1.0,0.86445323726,0.9999191508,0.9881,52.77466626
6,2,1,4,1,-1,-1,-1,-1,5.69944,10.7133,10.7133,10.7133,10.7133,10.7133,0.659154,0.880053,0.759997,0.890111,0.894608,0.8882,0.94917799315,0.3556,0.9842,1.0,0.8069,1.0,59.265902865
7,-1,-1,-1,-1,-1,-1,-1,-1,11.2751,11.2751,11.2751,11.2751,11.2751,11.2751,0.8045,0.794941,0.677983,0.798111,0.808668,0.8045,1.0,0.2053,0.8883000000000001,1.0,0.4587,1.0,4.68870358
8,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.550541,0.5636,0.514684,0.580819,0.569203,0.546786,0.9992425826,1.0,0.633,0.79456840589,0.9998998259,1.0,32.932734377
9,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.397706,0.9893,0.950005,0.973742,0.9893,0.9779,0.064838411757,0.86445323726,1.0,1.0,0.86445323726,0.99999853357,63.453992894
10,5,1,1,-1,-1,0,4,-1,6.12595,6.12595,6.12595,11.4656,15.6597,15.6597,0.306055,0.358613,0.342309,0.913123,0.944186,0.9863,0.7718,0.8852,0.996,0.9881,1.0,1.0,61.162841553
11,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,10.7133,20.8722,24.7024,24.7024,24.7024,0.0737245,0.196417,0.304908,0.918351,0.944186,0.9863,0.3998,0.6850999999999999,0.9799,1.0,1.0,1.0,3.4238863697
12,5,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.37404,0.368119,0.9893,0.9814,0.971055,0.94371,0.9302,0.3164,0.86445323726,1.0,0.8734999999999999,0.9279000000000001,58.114329577
13,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.37404,0.368119,0.9893,0.9814,0.971055,0.94371,0.9302,0.3164,0.86445323726,1.0,0.8734999999999999,0.9279000000000001,4.6276239059
14,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.37404,0.368119,0.9893,0.9814,0.971055,0.94371,0.9302,0.3164,0.86445323726,1.0,0.8734999999999999,0.9279000000000001,4.6276239059
15,6,1,2,-1,-1,-1,0,1,4.32456,4.32456,4.32456,4.32456,9.33853,14.285,0.354663,0.341991,0.320834,0.329026,0.177535,0.903809,0.98238103644,0.3046,0.329,0.9997,0.7813,0.937696380125,40.921803527
16,5,1,1,-1,-1,0,4,-1,6.12595,6.12595,6.12595,11.4656,15.6597,15.6597,0.306055,0.3734,0.391802,0.964503,0.9662,0.9759,0.7718,1.0,0.9996081243899999,0.9999191508,1.0,1.0,61.162841553
17,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.393952,0.972905,0.9921,0.9887,0.992,0.8724,0.0208,0.83381555451,1.0,1.0,1.0,1.0,63.453992894
18,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.393952,0.972905,0.9921,0.9887,0.992,0.8724,0.0208,0.83381555451,1.0,1.0,1.0,1.0,5.2120567558
19,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.393952,0.972905,0.9921,0.9887,0.992,0.8724,0.0208,0.83381555451,1.0,1.0,1.0,1.0,5.2120567558
20,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.395947,0.971055,0.972142,0.9806,0.94371,0.94371,0.15860318352,0.8734999999999999,1.0,1.0,0.9279,0.9279000000000001,63.453992894
21,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.395947,0.971055,0.972142,0.9806,0.94371,0.94371,0.15860318352,0.8734999999999999,1.0,1.0,0.9279,0.9279000000000001,5.2071647279
22,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.358613,0.973542,0.94371,0.983218,0.951305,0.988281,0.8852,1.0,0.9279,0.8454259366400001,1.0,1.0,63.453992894
23,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.3654,0.938415,0.987933,0.9904,0.986611,0.987411,0.99999874189,0.99972838731,0.8101,1.0,1.0,1.0,63.453992894
24,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,15.6597,15.6597,15.6597,15.6597,0.0872989,0.826848,0.992881,0.997,0.991211,0.991211,0.986179693,0.78693678215,1.0,1.0,1.0,1.0,4.8864496739
25,5,1,4,-1,-1,-1,1,-1,5.69944,5.69944,5.69944,5.69944,10.7133,10.7133,0.620528,0.647465,0.647072,0.620528,0.895305,0.848106,0.9995,0.8383325323599999,1.0,0.9995,0.91108607391,0.999878422464,44.224342806
26,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.5867,0.571239,0.563514,0.598673,0.526899,0.590581,0.99999972899,0.2356,1.0,0.87533191109,0.9884,1.0,32.932734377
27,3,1,4,-1,1,-1,-1,-1,5.69944,5.69944,10.7133,10.7133,10.7133,10.7133,0.660034,0.647465,0.895305,0.890111,0.848106,0.8919,0.077596359516,0.8383325323599999,0.91108607391,1.0,0.9998784224599999,1.0,54.252049512
28,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.3734,0.983218,0.9873,0.954914,0.9887,0.9904,1.0,0.84542593664,1.0,1.0,1.0,1.0,63.453992894
29,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.3734,0.983218,0.9873,0.954914,0.9887,0.9904,1.0,0.84542593664,1.0,1.0,1.0,1.0,5.277931681
30,1,1,3,-1,-1,-1,-1,-1,11.2751,11.2751,11.2751,11.2751,11.2751,11.2751,0.804786,0.80244,0.761347,0.792272,0.75312,0.7999,0.41050404108,0.46709756399,0.9585999999999999,1.0,0.99017669523,1.0,67.650569695
31,-1,-1,-1,-1,-1,-1,-1,-1,11.2751,11.2751,16.2848,16.2848,16.2848,18.7111,0.804786,0.80244,0.544808,0.563972,0.537636,0.139201,0.41050404108,0.46709756399,0.6291,1.0,0.6872897045999999,0.99986499301,3.3928437064
32,4,1,4,-1,-1,1,-1,-1,5.69944,5.69944,5.69944,10.7133,10.7133,10.7133,0.665863,0.661406,0.610309,0.870631,0.861205,0.8882,0.0611,0.10690000000000001,0.9998264288400001,0.8339647460999999,1.0,1.0,49.238196159
33,6,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.387164,0.991496,0.853575,0.987411,0.87328,0.9779,0.17811377096,0.9045847335,1.0,1.0,0.9871000000000001,0.99999853357,63.453992894
34,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,20.5083,20.5083,20.5083,0.387164,0.991496,0.853575,0.940611,0.850591,0.933997,0.17811377096,0.9045847335,1.0,1.0,0.8262,0.959007114044,4.9574331489
35,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,20.5083,20.5083,20.5083,0.387164,0.991496,0.853575,0.940611,0.850591,0.933997,0.17811377096,0.9045847335,1.0,1.0,0.8262,0.959007114044,4.9574331489
36,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.569203,0.569203,0.591411,0.5937,0.576559,0.5952,0.9998998259,0.9998998258999999,1.0,1.0,0.6774,1.0,32.932734377
37,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,6.12595,6.12595,16.2848,18.7111,0.113072,0.113072,0.122678,0.12724,0.515364,0.2034,0.45656741525,0.45656741525,0.4576,0.44507204008,0.5829,0.99999996958,1.1948271339
38,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,6.12595,6.12595,16.2848,18.7111,0.113072,0.113072,0.122678,0.12724,0.515364,0.2034,0.45656741525,0.45656741525,0.4576,0.44507204008,0.5829,0.99999996958,1.1948271339
39,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,6.12595,6.12595,16.2848,18.7111,0.113072,0.113072,0.122678,0.12724,0.515364,0.2034,0.45656741525,0.45656741525,0.4576,0.44507204008,0.5829,0.99999996958,1.1948271339
40,2,1,4,1,-1,-1,-1,-1,5.69944,10.7133,10.7133,10.7133,10.7133,10.7133,0.6461,0.894608,0.8919,0.8831,0.870147,0.861205,0.99999993235,0.8069,1.0,1.0,1.0,1.0,59.265902865
41,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.397706,0.949885,0.9734,0.9779,0.972905,0.991496,0.064838411757,0.9982,1.0,0.9999985335699999,0.8338155545099999,0.9045847334997,63.453992894
42,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,5.69944,10.7133,15.6597,15.6597,15.6597,0.66072,0.654686,0.2223,0.9857,0.976602,0.996,0.91185821027,0.1509,0.9999995825100001,1.0,0.99993070658,1.0,4.4960071045
43,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,5.69944,10.7133,15.6597,15.6597,15.6597,0.66072,0.654686,0.2223,0.9857,0.976602,0.996,0.91185821027,0.1509,0.9999995825100001,1.0,0.99993070658,1.0,4.4960071045
44,6,1,2,-1,1,-1,0,-1,4.32456,4.32456,9.33853,9.33853,14.285,14.285,0.369454,0.329026,0.535304,0.5382,0.969359,0.925355,0.072334387219,0.9997,0.64094600738,1.0,0.5781000000000001,0.991344083126,55.896263274
45,-1,-1,-1,-1,-1,-1,-1,-1,4.32456,4.32456,9.33853,13.8584,23.231,26.7355,0.369454,0.329026,0.535304,0.5189,0.982807,0.943,0.072334387219,0.9997,0.64094600738,1.0,0.9629000000000001,0.999996713704,3.678491352
46,6,1,1,-1,-1,-1,-1,0,6.12595,6.12595,6.12595,6.12595,6.12595,11.4656,0.390034,0.383881,0.3654,0.32926,0.342309,0.964503,0.99609405067,1.0,0.99999874189,0.837,0.996,0.999919150797,42.095339627
47,-1,-1,-1,-1,-1,-1,-1,-1,4.32456,9.33853,18.7111,18.7111,18.7111,22.5415,0.363938,0.183181,0.112249,0.116634,0.108649,0.9697,0.99515090301,1.0,0.98739209325,0.4454,0.7767,1.0,1.854350941
48,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.590581,0.595863,0.602041,0.5952,0.591411,0.5937,1.0,0.1177,0.9245872178100001,1.0,1.0,1.0,32.932734377
49,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.386672,0.965831,0.9453,0.9873,0.9453,0.912968,1.0,0.84498136757,1.0,1.0,1.0,1.0,63.453992894
50,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.386672,0.965831,0.9453,0.9873,0.9453,0.912968,1.0,0.84498136757,1.0,1.0,1.0,1.0,5.1433711848
51,6,1,2,-1,-1,-1,1,0,4.32456,4.32456,4.32456,4.32456,9.33853,14.285,0.364563,0.361801,0.358581,0.27889,0.5464,0.935371,0.20112990353000001,0.99967925527,1.0,0.7511,1.0,0.9693,40.921803529
52,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,6.12595,6.12595,6.12595,11.4656,0.395947,0.391802,0.383881,0.306055,0.391802,0.949885,0.15860318352,0.99960812439,1.0,0.7718,0.9996081243899999,0.9982,2.8193710119
53,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.598225,0.546786,0.550541,0.5636,0.593369,0.590581,0.0641,1.0,0.9992425826,1.0,0.81904492176,1.0,32.932734377
54,6,1,1,-1,0,-1,-1,4,6.12595,6.12595,11.4656,11.4656,11.4656,15.6597,0.358613,0.306055,0.986711,0.9901,0.9734,0.992881,0.8852,0.7717999999999999,1.0,1.0,1.0,1.0,62.308417223
55,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.3945,0.387164,0.342309,0.3785,0.949885,0.991496,1.0,0.178113770962,0.996,1.0,0.9982,0.9045847334997,47.435002944
56,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.346811,0.37404,0.971055,0.973542,0.9921,0.9873,0.3377,0.9302,0.8734999999999999,1.0,1.0,1.0,58.114329577
57,1,1,4,-1,-1,-1,-1,-1,5.69944,5.69944,5.69944,5.69944,5.69944,5.69944,0.66072,0.643547,0.662481,0.649279,0.6624,0.66072,0.91185821027,1.0,1.0,0.7839,1.0,0.91185821027,34.1966361
58,-1,-1,-1,-1,-1,-1,-1,-1,4.32456,4.32456,4.32456,9.23771,9.23771,9.23771,0.371211,0.341247,0.358581,0.657922,0.6621,0.669265,0.11486597188,1.0,1.0,0.8565,1.0,0.978542545111,3.0603254357
59,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.386535,0.983218,0.954914,0.968647,0.973742,0.8724,0.27790000000000004,0.84542593664,1.0,1.0,1.0,1.0,5.1394559974
60,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.343242,0.986611,0.986711,0.991496,0.964503,0.973542,0.94745553593,1.0,1.0,0.9045847334999999,0.9999191508,1.0,63.453992894
61,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,14.285,22.5415,26.7355,26.7355,0.101405,0.866284,0.902611,0.9968,0.921882,0.931708,0.46814710542,0.7755,1.0,1.0,0.9973231573699999,0.9923,4.7206896011
62,1,1,3,-1,-1,-1,-1,-1,11.2751,11.2751,11.2751,11.2751,11.2751,11.2751,0.809279,0.73084,0.7915,0.761347,0.806352,0.7846,0.046700000000000005,0.9227,1.0,0.9585999999999999,0.43950960786,1.0,67.650569695
63,6,1,4,-1,-1,-1,1,0,5.69944,5.69944,5.69944,5.69944,10.7133,15.6597,0.564897,0.643011,0.6461,0.6398,0.775,0.982837,0.709,0.1946,0.99999993235,1.0,1.0,0.9955,49.170747118
64,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,9.33853,13.8584,13.8584,23.231,23.231,0.346811,0.556182,0.52,0.515,0.8775,0.985572,0.3377,0.1129,0.9999963167399999,1.0,1.0,1.0,3.801064741
65,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.32926,0.913123,0.982582,0.913123,0.950005,0.913123,0.837,0.9881,0.8468,0.9881,1.0,0.9881,63.453992894
66,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.32926,0.913123,0.982582,0.913123,0.950005,0.913123,0.837,0.9881,0.8468,0.9881,1.0,0.9881,5.0012168087
67,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.32926,0.913123,0.982582,0.913123,0.950005,0.913123,0.837,0.9881,0.8468,0.9881,1.0,0.9881,5.0012168087
68,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.368119,0.971055,0.971055,0.982582,0.949885,0.853575,0.3164,0.8734999999999999,0.8734999999999999,0.8468,0.9982,1.0,63.453992894
69,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.368119,0.971055,0.971055,0.982582,0.949885,0.853575,0.3164,0.8734999999999999,0.8734999999999999,0.8468,0.9982,1.0,5.0962720834
70,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.391802,0.343242,0.346811,0.938415,0.972142,0.9779,0.99960812439,0.94745553593,0.3377,0.99972838731,1.0,0.99999853357,52.77466626
71,6,1,1,0,-1,-1,-1,4,6.12595,11.4656,11.4656,11.4656,11.4656,15.6597,0.389457,0.94371,0.965831,0.987,0.938415,0.985572,0.23500000000000001,0.9279,0.84498136757,1.0,0.99972838731,1.0,67.64808054
72,6,1,4,-1,-1,-1,1,0,5.69944,5.69944,5.69944,5.69944,10.7133,15.6597,0.624714,0.6561,0.60899,0.659154,0.894608,0.952441,1.0,1.0,0.728,0.94917799315,0.8069,0.9992,49.170747118
73,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.598673,0.5867,0.5937,0.576547,0.580819,0.550541,0.87533191109,0.99999972899,1.0,1.0,0.79456840589,0.999242582598,32.932734377
74,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.368119,0.366848,0.971055,0.986611,0.951305,0.950005,0.3164,0.9668365381799999,0.8734999999999999,1.0,1.0,1.0,58.114329577
75,-1,-1,-1,-1,-1,-1,-1,-1,4.32456,14.8134,19.7265,23.231,23.231,23.231,0.341991,0.311831,0.973847,0.989011,0.953505,0.954005,0.3046,0.77576622559,1.0,1.0,1.0,1.0,4.5241906354
76,-1,-1,-1,-1,-1,-1,-1,-1,4.32456,14.8134,19.7265,23.231,23.231,23.231,0.341991,0.311831,0.973847,0.989011,0.953505,0.954005,0.3046,0.77576622559,1.0,1.0,1.0,1.0,4.5241906354
77,3,1,4,-1,1,-1,-1,-1,5.69944,5.69944,10.7133,10.7133,10.7133,10.7133,0.66072,0.658684,0.895305,0.775,0.775,0.8899,0.91185821027,0.8324,0.91108607391,1.0,1.0,1.0,54.252049512
78,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,9.33853,18.7111,18.7111,18.7111,18.7111,0.397706,0.557578,0.820167,0.6991,0.6991,0.82,0.064838411757,0.7421,0.69800484928,1.0,1.0,0.999992049078,3.9936508817
79,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,9.33853,18.7111,18.7111,18.7111,18.7111,0.397706,0.557578,0.820167,0.6991,0.6991,0.82,0.064838411757,0.7421,0.69800484928,1.0,1.0,0.999992049078,3.9936508817
80,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.550541,0.590581,0.546723,0.595708,0.563514,0.5906,0.9992425826,1.0,0.6536,0.7614,1.0,1.0,32.932734377
81,5,1,4,-1,-1,1,-1,-1,5.69944,5.69944,5.69944,10.7133,10.7133,10.7133,0.662481,0.66072,0.610386,0.880053,0.886104,0.875242,1.0,0.91185821027,1.0,0.35559999999999997,0.8701016859899999,1.0,49.238196159
82,6,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.386672,0.342309,0.987933,0.9904,0.9793,0.986611,1.0,0.996,0.8101,1.0,1.0,1.0,58.114329577
83,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.306055,0.87328,0.9441,0.991496,0.968647,0.949885,0.7718,0.9871,1.0,0.9045847334999999,1.0,0.9982,63.453992894
84,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,9.33853,9.33853,14.285,22.5415,22.5415,0.306055,0.548871,0.527935,0.9966,0.934547,0.916821,0.7718,0.1684,0.7408452141099999,0.9999789104500001,1.0,0.9974000000000001,4.2308288784
85,5,1,4,-1,-1,-1,1,-1,5.69944,5.69944,5.69944,5.69944,10.7133,10.7133,0.6631,0.6259,0.656,0.6665,0.870631,0.8672,1.0,1.0,1.0,1.0,0.8339647460999999,1.0,44.224342806
86,3,1,4,-1,1,-1,-1,-1,5.69944,5.69944,10.7133,10.7133,10.7133,10.7133,0.624714,0.649279,0.885567,0.848106,0.870631,0.842486,1.0,0.7838999999999999,0.7472,0.9998784224599999,0.8339647460999999,1.0,54.252049512
87,3,1,0,-1,1,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.113072,0.101496,0.8162,0.821454,0.858604,0.826105,0.45656741525,0.9957036955499999,0.6577,0.9988999999999999,0.3217,1.0,58.114329577
88,3,1,4,-1,1,-1,-1,-1,5.69944,5.69944,10.7133,10.7133,10.7133,10.7133,0.659154,0.60899,0.868831,0.894608,0.8945,0.8882,0.94917799315,0.728,0.7050000000000001,0.8069,1.0,1.0,54.252049512
89,3,1,4,-1,1,-1,-1,-1,5.69944,5.69944,10.7133,10.7133,10.7133,10.7133,0.648288,0.648288,0.895305,0.848106,0.866,0.8807,0.86584172888,0.86584172888,0.91108607391,0.9998784224599999,0.99999431034,1.0,54.252049512
90,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.395998,0.358613,0.390034,0.94371,0.9609,0.991496,0.1709,0.8852,0.99609405067,0.9279,1.0,0.9045847334997,52.77466626
91,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.571239,0.590581,0.593369,0.5952,0.556154,0.5956,0.2356,1.0,0.81904492176,1.0,0.9988999999999999,1.0,32.932734377
92,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,5.69944,5.69944,10.7133,10.7133,10.7133,0.629264,0.662481,0.648288,0.2469,0.211989,0.244452,0.2607,1.0,0.86584172888,1.0,0.7554000000000001,0.978262501538,2.6433740539
93,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.526899,0.556154,0.587571,0.5867,0.577642,0.556154,0.9884000000000001,0.9989,0.7143999999999999,0.99999972899,1.0,0.9989,32.932734377
94,3,1,4,-1,1,-1,-1,-1,5.69944,5.69944,10.7133,10.7133,10.7133,10.7133,0.656,0.627124,0.880053,0.8831,0.861205,0.861,1.0,0.7545999999999999,0.35559999999999997,1.0,1.0,1.0,54.252049512
95,6,1,4,-1,-1,-1,-1,1,5.69944,5.69944,5.69944,5.69944,5.69944,10.7133,0.660034,0.58199,0.644642,0.644642,0.6259,0.895305,0.077596359516,0.9934,1.0,1.0,1.0,0.911086073906,39.210489453
96,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.367347,0.306055,0.982582,0.983218,0.991496,0.9793,1.0,0.7717999999999999,0.8468,0.8454259366400001,0.9045847334999999,1.0,58.114329577
97,3,1,4,1,-1,-1,-1,-1,5.69944,10.7133,10.7133,10.7133,10.7133,10.7133,0.610386,0.894608,0.8903,0.8672,0.848106,0.895305,1.0,0.8069,1.0,1.0,0.9998784224599999,0.911086073906,59.265902865
98,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,10.7133,10.7133,10.7133,10.7133,10.7133,0.610386,0.894608,0.8903,0.8672,0.848106,0.895305,1.0,0.8069,1.0,1.0,0.9998784224599999,0.911086073906,5.0059051256
99,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,11.4656,15.6597,18.4791,26.7355,0.0737245,0.0873174,0.826848,0.992881,0.8302,0.9856,0.3998,0.4456,0.78693678215,1.0,0.99999956506,1.0,3.7965707746
100,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,11.4656,15.6597,18.4791,26.7355,0.0737245,0.0873174,0.826848,0.992881,0.8302,0.9856,0.3998,0.4456,0.78693678215,1.0,0.99999956506,1.0,3.7965707746
101,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.396966,0.972905,0.973742,0.987411,0.912651,0.9806,0.10854512326799999,0.83381555451,1.0,1.0,1.0,1.0,63.453992894
102,6,1,4,-1,-1,-1,-1,1,5.69944,5.69944,5.69944,5.69944,5.69944,10.7133,0.6332,0.6461,0.610309,0.647465,0.649279,0.876642,0.99998220998,0.99999993235,0.9998264288400001,0.8383325323599999,0.7839,1.0,39.210489453
103,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,16.2848,16.2848,16.2848,16.2848,20.5083,0.113072,0.5276,0.486052,0.519572,0.526837,0.836742,0.45656741525,0.9999962540999999,0.9990452916099999,0.6748548411399999,0.6041,1.0,3.009876532
104,6,1,1,0,-1,-1,-1,4,6.12595,11.4656,11.4656,11.4656,11.4656,15.6597,0.343242,0.957762,0.9779,0.973742,0.964503,0.992881,0.94745553593,0.9065,0.9999985335699999,1.0,0.9999191508,1.0,67.64808054
105,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,15.6597,0.343242,0.957762,0.9779,0.973742,0.964503,0.992881,0.94745553593,0.9065,0.9999985335699999,1.0,0.9999191508,1.0,67.64808054
106,6,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.395947,0.3654,0.991496,0.987,0.9609,0.950005,0.15860318352,0.9999987418899999,0.9045847334999999,1.0,1.0,1.0,58.114329577
107,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,10.7133,15.6597,18.4791,18.4791,26.7355,0.647465,0.209001,0.996,0.7257,0.7065,0.955505,0.83833253236,0.9999752937299999,1.0,1.0,0.99999997541,1.0,4.2401712409
108,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,10.7133,15.6597,18.4791,18.4791,26.7355,0.647465,0.209001,0.996,0.7257,0.7065,0.955505,0.83833253236,0.9999752937299999,1.0,1.0,0.99999997541,1.0,4.2401712409
109,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,10.7133,15.6597,18.4791,18.4791,26.7355,0.647465,0.209001,0.996,0.7257,0.7065,0.955505,0.83833253236,0.9999752937299999,1.0,1.0,0.99999997541,1.0,4.2401712409
110,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,10.7133,15.6597,18.4791,18.4791,26.7355,0.647465,0.209001,0.996,0.7257,0.7065,0.955505,0.83833253236,0.9999752937299999,1.0,1.0,0.99999997541,1.0,4.2401712409
111,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,11.4656,15.6597,18.4791,18.4791,0.389457,0.387164,0.982582,0.978542,0.738551,0.8072,0.23500000000000001,0.178113770962,0.8468,1.0,1.0,1.0,4.2834974743
112,-1,-1,-1,-1,-1,-1,-1,-1,11.2751,14.8134,19.7265,19.7265,23.231,23.231,0.677983,0.382882,0.9803,0.987204,0.8431,0.824305,0.8883,0.1272,1.0,0.5924512800299999,1.0,1.0,4.6957743707
