index,n_stages,concept,s1,s2,s3,s4,s5,s6,w1,w2,w3,w4,w5,w6,E1,E2,E3,E4,E5,E6,R1,R2,R3,R4,R5,R6,Total_excess
1638,4,2,3,-1,1,-1,-1,-1,5.75369,5.75369,11.396,11.396,11.396,11.396,0.796077,0.814163,0.233261,0.315534,0.316681,0.281891,0.9984,0.5276,0.7293000000000001,1.0,1.0,0.934550480958,2.7576056713
1639,5,1,1,-1,0,2,3,-1,6.12595,6.12595,11.4656,14.285,22.5415,22.5415,0.386926,0.373547,0.981177,0.963582,0.934679,0.901087,0.17923438295000002,1.0,0.9999983050600001,0.99993803967,0.5489999999999999,0.9712000000000001,4.5409980952
1640,6,1,1,-1,-1,0,-1,4,6.12595,6.12595,6.12595,11.4656,11.4656,15.6597,0.386926,0.304675,0.376786,0.959558,0.958229,0.982786,0.17923438295000002,0.7749,0.99999873117,0.9016,0.9996967568399999,1.0,3.9689599022
1641,3,1,2,1,0,-1,-1,-1,4.32456,9.33853,14.285,14.285,14.285,14.285,0.354172,0.550516,0.950388,0.961664,0.974925,0.968285,1.0,0.73192197792,0.6962999999999999,0.6361,0.5021,0.999403636046,4.7599504277
1642,6,1,0,-1,1,-1,-1,3,6.12595,6.12595,11.4656,11.4656,11.4656,20.5083,0.105815,0.12313,0.859454,0.860288,0.865455,0.890361,0.4514,0.44958699941,0.84860357934,0.7751,0.93872680018,0.911516316278,3.7045036605
1643,3,1,2,1,0,-1,-1,-1,4.32456,9.33853,14.285,14.285,14.285,14.285,0.370401,0.533034,0.971343,0.950388,0.940618,0.977789,0.073305667531,1.0,0.48992157751,0.6962999999999999,1.0,1.0,4.7435731816
1644,4,1,4,0,-1,1,-1,-1,5.69944,10.7133,10.7133,15.6597,15.6597,15.6597,0.629513,0.228372,0.238734,0.982688,0.918351,0.978442,0.7571,1.0,0.99999999772,0.99983619385,1.0,1.0,3.9761008394
1645,6,2,3,-1,-1,-1,-1,1,5.75369,5.75369,5.75369,5.75369,5.75369,11.396,0.817743,0.80785,0.806111,0.746827,0.790928,0.306848,0.0109,1.0,1.0,0.5459,0.5073,0.98020325562,4.2763072087
1646,6,1,1,4,0,2,3,-1,6.12595,10.7133,15.6597,18.4791,26.7355,26.7355,0.304675,0.875282,0.899871,0.778981,0.962218,0.997804,0.7749,1.0,0.3266,1.0,1.0,1.0,4.8188308498
1647,3,1,3,1,2,-1,-1,-1,11.2751,16.2848,18.7111,18.7111,18.7111,18.7111,0.806457,0.301834,0.8879,0.889081,0.877881,0.843292,0.38490283708,0.99999999942,0.9101999999999999,1.0,0.8676999999999999,0.9999,4.6064441408
1648,2,0,1,-1,-1,-1,-1,-1,5.78631,5.78631,5.78631,5.78631,5.78631,5.78631,0.699897,0.660618,0.651996,0.657214,0.687282,0.681616,0.1313687575,0.99999995135,0.36329999999999996,1.0,1.0,0.989825938525,4.0386231547
1649,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,15.6597,15.6597,15.6597,15.6597,0.396036,0.992245,0.993382,0.8775,0.955505,0.987636,0.019299999999999998,0.89042334077,1.0,1.0,1.0,1.0,80.230343479
1650,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.841601,0.802414,0.817385,0.836481,0.791186,0.839489,0.0161093921004,1.0,0.9996388680299999,1.0,1.0,1.0,4.9285560208
1651,6,1,0,-1,1,-1,4,-1,6.12595,6.12595,11.4656,11.4656,15.6597,15.6597,0.123395,0.11886,0.838075,0.841447,0.991934,0.917568,0.40769944348000003,0.45929736553,0.6793,1.0,1.0,1.0,3.8312789751
1652,5,1,1,0,2,4,-1,-1,6.12595,11.4656,14.285,18.4791,18.4791,18.4791,0.304675,0.992031,0.927894,0.790256,0.819472,0.790256,0.7749,0.86947389785,0.9553,0.9878092088099999,1.0,0.987809208809,4.6245846478
1653,4,1,2,1,0,4,-1,-1,4.32456,9.33853,14.285,18.4791,18.4791,18.4791,0.359315,0.530855,0.961664,0.85684,0.875583,0.841614,0.9950261772,0.6389654634699999,0.6361,0.99353300268,0.6163000000000001,1.0,4.4258715531
1654,6,1,1,0,3,-1,2,4,6.12595,11.4656,20.5083,20.5083,22.5415,26.7355,0.381428,0.983902,0.915043,0.934186,0.984911,0.928418,0.2803,0.83291353116,0.8261000000000001,1.0,0.9958,1.0,5.1278872152
1655,4,1,3,1,2,-1,-1,-1,11.2751,16.2848,18.7111,18.7111,18.7111,18.7111,0.802934,0.310704,0.875444,0.887823,0.887823,0.893782,0.1214,1.0,0.9999,0.9456202757500001,0.9456202757500001,1.0,4.6585102382
1656,-1,-1,-1,-1,-1,-1,-1,-1,11.2751,16.2848,18.7111,18.7111,18.7111,18.7111,0.802934,0.310704,0.875444,0.887823,0.887823,0.893782,0.1214,1.0,0.9999,0.9456202757500001,0.9456202757500001,1.0,4.6585102382
1657,3,1,0,-1,1,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.118879,0.105815,0.856859,0.865455,0.854777,0.859782,0.4575,0.4514,0.7196,0.93872680018,1.0,1.0,3.6615671697
1658,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.118879,0.105815,0.856859,0.865455,0.854777,0.859782,0.4575,0.4514,0.7196,0.93872680018,1.0,1.0,3.6615671697
1659,6,1,3,-1,-1,4,-1,0,11.2751,11.2751,11.2751,16.9745,16.9745,20.8722,0.781347,0.797409,0.806457,0.67242,0.644733,0.307604,1.0,0.46027055224,0.384902837082,0.8056000000000001,0.30829999999999996,1.0,4.009969969
1660,6,1,4,1,-1,-1,-1,0,5.69944,10.7133,10.7133,10.7133,10.7133,15.6597,0.645986,0.878465,0.853533,0.894582,0.858305,0.972957,1.0,0.8313137497799999,0.9998762834299999,1.0,1.0,0.998433966958,5.1038283214
1661,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,10.7133,10.7133,10.7133,10.7133,15.6597,0.645986,0.878465,0.853533,0.894582,0.858305,0.972957,1.0,0.8313137497799999,0.9998762834299999,1.0,1.0,0.998433966958,5.1038283214
