index,n_stages,concept,s1,s2,s3,s4,s5,s6,w1,w2,w3,w4,w5,w6,E1,E2,E3,E4,E5,E6,R1,R2,R3,R4,R5,R6,Total_excess
14,5,1,3,2,-1,-1,4,-1,11.2751,14.8134,14.8134,14.8134,19.7265,19.7265,0.7918,0.354792,0.328595,0.374781,0.942712,0.9552,0.46687512622,0.9340839265099999,0.9855,1.0,0.8347,1.0,3.7478802653
15,6,1,2,-1,-1,0,-1,1,4.32456,4.32456,4.32456,9.33853,9.33853,14.285,0.354663,0.341991,0.320834,0.151394,0.177535,0.903809,0.98238103644,0.3046,0.329,0.9955,0.7813,0.937696380125,2.250227016
16,4,1,0,4,3,1,-1,-1,6.12595,10.7133,20.8722,24.7024,24.7024,24.7024,0.0737245,0.2054,0.352006,0.9707,0.9633,0.9784,0.3998,0.99998496927,0.9984638537699999,1.0,1.0,1.0,3.5435309933
17,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.393952,0.972905,0.9921,0.9887,0.992,0.8724,0.0208,0.83381555451,1.0,1.0,1.0,1.0,5.2120567558
18,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.393952,0.972905,0.9921,0.9887,0.992,0.8724,0.0208,0.83381555451,1.0,1.0,1.0,1.0,5.2120567558
19,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.393952,0.972905,0.9921,0.9887,0.992,0.8724,0.0208,0.83381555451,1.0,1.0,1.0,1.0,5.2120567558
20,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.395947,0.971055,0.972142,0.9806,0.94371,0.94371,0.15860318352,0.8734999999999999,1.0,1.0,0.9279,0.9279000000000001,5.2071647279
21,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.395947,0.971055,0.972142,0.9806,0.94371,0.94371,0.15860318352,0.8734999999999999,1.0,1.0,0.9279,0.9279000000000001,5.2071647279
22,6,1,0,1,2,3,4,-1,6.12595,11.4656,14.285,22.5415,26.7355,26.7355,0.104859,0.855781,0.893017,0.9854,0.910105,0.946881,0.4549,0.7186,0.4064,1.0,1.0,1.0,4.6960433056
23,4,1,0,1,4,-1,-1,-1,6.12595,11.4656,15.6597,15.6597,15.6597,15.6597,0.0872989,0.826848,0.992881,0.997,0.991211,0.991211,0.986179693,0.78693678215,1.0,1.0,1.0,1.0,4.8864496739
24,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.395947,0.983218,0.980272,0.972142,0.9814,0.9806,0.15860318352,0.84542593664,1.0,1.0,1.0,1.0,5.2935785964
25,6,1,2,-1,0,-1,4,3,4.32456,4.32456,9.33853,9.33853,13.8584,23.231,0.331223,0.364563,0.176472,0.161751,0.823822,0.739301,0.8625,0.20112990353,1.0,0.7158,0.42373524197,0.966639697225,2.5971321437
26,6,1,0,3,-1,-1,2,-1,6.12595,16.2848,16.2848,16.2848,18.7111,18.7111,0.120623,0.527598,0.503914,0.538155,0.161032,0.198381,0.43253011888000004,0.1241,1.0,0.76907499634,0.5728,1.0,2.0497023126
27,1,1,3,-1,-1,-1,-1,-1,11.2751,11.2751,11.2751,11.2751,11.2751,11.2751,0.782472,0.774407,0.806352,0.798111,0.75312,0.7999,0.47420564953,0.99645261179,0.43950960786,1.0,0.99017669523,1.0,4.7143624059
28,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.3734,0.983218,0.9873,0.954914,0.9887,0.9904,1.0,0.84542593664,1.0,1.0,1.0,1.0,5.277931681
29,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.3734,0.983218,0.9873,0.954914,0.9887,0.9904,1.0,0.84542593664,1.0,1.0,1.0,1.0,5.277931681
30,6,1,3,-1,0,-1,-1,2,11.2751,11.2751,16.2848,16.2848,16.2848,18.7111,0.804786,0.80244,0.544808,0.563972,0.537636,0.139201,0.41050404108,0.46709756399,0.6291,1.0,0.6872897045999999,0.99986499301,3.3928437064
31,-1,-1,-1,-1,-1,-1,-1,-1,11.2751,11.2751,16.2848,16.2848,16.2848,18.7111,0.804786,0.80244,0.544808,0.563972,0.537636,0.139201,0.41050404108,0.46709756399,0.6291,1.0,0.6872897045999999,0.99986499301,3.3928437064
32,1,1,3,-1,-1,-1,-1,-1,11.2751,11.2751,11.2751,11.2751,11.2751,11.2751,0.808668,0.796868,0.7582,0.7918,0.756605,0.8045,0.4587,0.47219999999999995,1.0,0.46687512622,1.0,1.0,4.7166418865
33,5,1,1,0,-1,3,-1,-1,6.12595,11.4656,11.4656,20.5083,20.5083,20.5083,0.387164,0.991496,0.853575,0.940611,0.850591,0.933997,0.17811377096,0.9045847335,1.0,1.0,0.8262,0.959007114044,4.9574331489
34,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,20.5083,20.5083,20.5083,0.387164,0.991496,0.853575,0.940611,0.850591,0.933997,0.17811377096,0.9045847335,1.0,1.0,0.8262,0.959007114044,4.9574331489
35,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,20.5083,20.5083,20.5083,0.387164,0.991496,0.853575,0.940611,0.850591,0.933997,0.17811377096,0.9045847335,1.0,1.0,0.8262,0.959007114044,4.9574331489
36,6,1,0,-1,-1,-1,3,2,6.12595,6.12595,6.12595,6.12595,16.2848,18.7111,0.113072,0.113072,0.122678,0.12724,0.515364,0.2034,0.45656741525,0.45656741525,0.4576,0.44507204008,0.5829,0.99999996958,1.1948271339
37,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,6.12595,6.12595,16.2848,18.7111,0.113072,0.113072,0.122678,0.12724,0.515364,0.2034,0.45656741525,0.45656741525,0.4576,0.44507204008,0.5829,0.99999996958,1.1948271339
38,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,6.12595,6.12595,16.2848,18.7111,0.113072,0.113072,0.122678,0.12724,0.515364,0.2034,0.45656741525,0.45656741525,0.4576,0.44507204008,0.5829,0.99999996958,1.1948271339
39,6,1,0,-1,1,4,2,-1,6.12595,6.12595,11.4656,15.6597,18.4791,18.4791,0.120433,0.0920674,0.734208,0.9857,0.794305,0.8318,0.046700000000000005,0.8914,0.9635,1.0,1.0,1.0,3.5585133503
40,2,1,3,-1,-1,-1,-1,-1,11.2751,11.2751,11.2751,11.2751,11.2751,11.2751,0.7915,0.808668,0.7999,0.7915,0.784247,0.756605,1.0,0.4587,1.0,1.0,1.0,1.0,4.732420874
41,4,1,4,-1,0,1,-1,-1,5.69944,5.69944,10.7133,15.6597,15.6597,15.6597,0.66072,0.654686,0.2223,0.9857,0.976602,0.996,0.91185821027,0.1509,0.9999995825100001,1.0,0.99993070658,1.0,4.4960071045
42,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,5.69944,10.7133,15.6597,15.6597,15.6597,0.66072,0.654686,0.2223,0.9857,0.976602,0.996,0.91185821027,0.1509,0.9999995825100001,1.0,0.99993070658,1.0,4.4960071045
43,6,1,0,-1,1,4,2,3,6.12595,6.12595,11.4656,15.6597,18.4791,26.7355,0.101496,0.12724,0.862682,0.985572,0.836662,0.9466,0.99570369555,0.44507204008,0.88549480001,1.0,0.4708,1.0,3.8602514568
44,6,1,2,-1,1,4,3,0,4.32456,4.32456,9.33853,13.8584,23.231,26.7355,0.369454,0.329026,0.535304,0.5189,0.982807,0.943,0.072334387219,0.9997,0.64094600738,1.0,0.9629000000000001,0.999996713704,3.678491352
45,6,1,2,0,1,4,-1,-1,4.32456,9.33853,14.285,18.4791,18.4791,18.4791,0.367514,0.161751,0.893714,0.8748,0.892,0.892,0.0133,0.7158,0.4387,1.0,1.0,1.0,4.0817791891
46,6,1,2,0,3,-1,-1,1,4.32456,9.33853,18.7111,18.7111,18.7111,22.5415,0.363938,0.183181,0.112249,0.116634,0.108649,0.9697,0.99515090301,1.0,0.98739209325,0.4454,0.7767,1.0,1.854350941
47,6,1,2,0,-1,4,3,1,4.32456,9.33853,9.33853,13.8584,23.231,26.7355,0.367514,0.151394,0.140404,0.772741,0.759506,0.9664,0.0133,0.9954999999999999,0.9745999999999999,0.9881999241199999,0.38939999999999997,1.0,3.1579588718
48,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.590581,0.595863,0.602041,0.5952,0.591411,0.5937,1.0,0.1177,0.9245872178100001,1.0,1.0,1.0,3.5687961
49,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.386672,0.965831,0.9453,0.9873,0.9453,0.912968,1.0,0.84498136757,1.0,1.0,1.0,1.0,5.1433711848
50,6,1,0,-1,1,-1,2,3,6.12595,6.12595,11.4656,11.4656,14.285,22.5415,0.117568,0.100219,0.855781,0.849766,0.906881,0.8775,0.4582,0.959,0.7186,0.4109,1.0,1.0,3.7077147896
51,6,1,1,-1,-1,-1,-1,0,6.12595,6.12595,6.12595,6.12595,6.12595,11.4656,0.395947,0.391802,0.383881,0.306055,0.391802,0.949885,0.15860318352,0.99960812439,1.0,0.7718,0.9996081243899999,0.9982,2.8193710119
52,5,1,0,4,1,2,-1,-1,6.12595,10.7133,15.6597,18.4791,18.4791,18.4791,0.1214,0.201362,0.963236,0.874171,0.836505,0.8734,1.0,0.80262806397,0.9869746133799999,0.9172034489700001,1.0,1.0,3.8700743201
53,6,0,2,-1,-1,-1,-1,0,5.48879,5.48879,5.48879,5.48879,5.48879,13.5869,0.598225,0.546786,0.550541,0.5636,0.593369,0.0871443,0.0641,1.0,0.9992425826,1.0,0.81904492176,0.9630000000000001,2.9396645845
54,6,1,0,-1,3,1,-1,2,6.12595,6.12595,16.2848,20.5083,20.5083,22.5415,0.104859,0.0737245,0.538809,0.850316,0.8366,0.988608,0.4549,0.39980000000000004,0.6589,0.75240053303,1.0,0.9962,3.3929168102
55,6,1,2,-1,3,0,1,4,4.32456,4.32456,14.8134,18.7111,22.5415,26.7355,0.3677,0.358204,0.287063,0.101635,0.954805,0.992025,1.0,0.21814761299000002,0.9395,0.9738022818600001,1.0,0.99189496281,3.0614321366
56,5,1,2,1,0,4,-1,-1,4.32456,9.33853,14.285,18.4791,18.4791,18.4791,0.320834,0.525842,0.961509,0.869445,0.8821,0.874,0.329,1.0,0.6344,0.6084,1.0,1.0,4.4337304211
57,6,1,2,-1,-1,4,-1,-1,4.32456,4.32456,4.32456,9.23771,9.23771,9.23771,0.371211,0.341247,0.358581,0.657922,0.6621,0.669265,0.11486597188,1.0,1.0,0.8565,1.0,0.978542545111,3.0603254357
58,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.386535,0.983218,0.954914,0.968647,0.973742,0.8724,0.27790000000000004,0.84542593664,1.0,1.0,1.0,1.0,5.1394559974
59,6,1,2,3,4,-1,0,1,4.32456,14.8134,19.7265,19.7265,23.231,26.7355,0.371211,0.299713,0.9773,0.9773,0.714086,0.9792,0.11486597188,0.99962356,1.0,1.0,1.0,1.0,4.3188096536
60,6,1,0,1,2,3,4,-1,6.12595,11.4656,14.285,22.5415,26.7355,26.7355,0.101405,0.866284,0.902611,0.9968,0.921882,0.931708,0.46814710542,0.7755,1.0,1.0,0.9973231573699999,0.9923,4.7206896011
61,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,14.285,22.5415,26.7355,26.7355,0.101405,0.866284,0.902611,0.9968,0.921882,0.931708,0.46814710542,0.7755,1.0,1.0,0.9973231573699999,0.9923,4.7206896011
62,1,1,3,-1,-1,-1,-1,-1,11.2751,11.2751,11.2751,11.2751,11.2751,11.2751,0.809279,0.73084,0.7915,0.761347,0.806352,0.7846,0.046700000000000005,0.9227,1.0,0.9585999999999999,0.43950960786,1.0,4.6839183604
63,5,1,1,2,4,-1,3,-1,6.12595,9.33853,13.8584,13.8584,23.231,23.231,0.346811,0.556182,0.52,0.515,0.8775,0.985572,0.3377,0.1129,0.9999963167399999,1.0,1.0,1.0,3.801064741
64,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.3734,0.987933,0.9893,0.987933,0.982582,0.9453,1.0,0.8100999999999999,0.86445323726,0.8101,0.8468,1.0,5.2664475464
65,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.32926,0.913123,0.982582,0.913123,0.950005,0.913123,0.837,0.9881,0.8468,0.9881,1.0,0.9881,5.0012168087
66,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.32926,0.913123,0.982582,0.913123,0.950005,0.913123,0.837,0.9881,0.8468,0.9881,1.0,0.9881,5.0012168087
67,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.32926,0.913123,0.982582,0.913123,0.950005,0.913123,0.837,0.9881,0.8468,0.9881,1.0,0.9881,5.0012168087
68,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.368119,0.971055,0.971055,0.982582,0.949885,0.853575,0.3164,0.8734999999999999,0.8734999999999999,0.8468,0.9982,1.0,5.0962720834
69,5,1,2,3,4,0,1,-1,4.32456,14.8134,19.7265,23.231,26.7355,26.7355,0.358939,0.326772,0.973847,0.751,0.985282,0.869988,0.2823,1.0,1.0,1.0,0.45675820545,0.9601000000000001,4.265827439
70,6,1,0,-1,1,-1,-1,3,6.12595,6.12595,11.4656,11.4656,11.4656,20.5083,0.122778,0.101405,0.734208,0.826848,0.850142,0.90968,0.42646931253000003,0.46814710542000004,0.9635,0.78693678215,1.0,0.9624296552180001,3.545061521
71,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,15.6597,0.389457,0.94371,0.965831,0.987,0.938415,0.985572,0.23500000000000001,0.9279,0.84498136757,1.0,0.99972838731,1.0,67.64808054
72,6,1,2,-1,-1,1,3,0,4.32456,4.32456,4.32456,9.33853,18.7111,22.5415,0.329026,0.363938,0.341991,0.540759,0.86602,0.955505,0.9997,0.99515090301,0.3046,0.7172553749199999,0.7827999999999999,1.0,3.3972401717
73,6,0,1,-1,-1,-1,-1,0,5.78631,5.78631,5.78631,5.78631,5.78631,13.8631,0.409808,0.397039,0.401602,0.383847,0.399365,0.294673,0.24872691096000002,0.9975183285,0.99976511804,1.0,0.322783941764,0.911651777729,2.2863346876
74,6,1,2,3,4,1,-1,-1,4.32456,14.8134,19.7265,23.231,23.231,23.231,0.341991,0.311831,0.973847,0.989011,0.953505,0.954005,0.3046,0.77576622559,1.0,1.0,1.0,1.0,4.5241906354
75,-1,-1,-1,-1,-1,-1,-1,-1,4.32456,14.8134,19.7265,23.231,23.231,23.231,0.341991,0.311831,0.973847,0.989011,0.953505,0.954005,0.3046,0.77576622559,1.0,1.0,1.0,1.0,4.5241906354
76,5,1,4,0,-1,3,1,-1,5.69944,10.7133,10.7133,20.8722,24.7024,24.7024,0.660759,0.206636,0.209586,0.374003,0.9929,0.9929,0.030005255744000002,0.82941936914,0.9957,0.99924696015,1.0,1.0,3.4367839458
77,4,1,1,2,3,-1,-1,-1,6.12595,9.33853,18.7111,18.7111,18.7111,18.7111,0.397706,0.557578,0.820167,0.6991,0.6991,0.82,0.064838411757,0.7421,0.69800484928,1.0,1.0,0.999992049078,3.9936508817
78,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,9.33853,18.7111,18.7111,18.7111,18.7111,0.397706,0.557578,0.820167,0.6991,0.6991,0.82,0.064838411757,0.7421,0.69800484928,1.0,1.0,0.999992049078,3.9936508817
79,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,9.33853,18.7111,18.7111,18.7111,18.7111,0.397706,0.557578,0.820167,0.6991,0.6991,0.82,0.064838411757,0.7421,0.69800484928,1.0,1.0,0.999992049078,3.9936508817
80,5,0,1,-1,-1,2,0,-1,5.78631,5.78631,5.78631,11.2751,18.9336,18.9336,0.358788,0.403481,0.37523,0.530159,0.0649622,0.0849376,0.98103539739,1.0,0.3939,0.5849,0.8117000000000001,0.997106570486,1.8175581308
81,5,1,0,3,2,1,-1,-1,6.12595,16.2848,18.7111,22.5415,22.5415,22.5415,0.121482,0.538155,0.160538,0.927906,0.9628,0.953942,0.9999,0.76907499634,0.8629,0.8795999999999999,0.9999934798100001,1.0,3.6648232289
82,6,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.386672,0.342309,0.987933,0.9904,0.9793,0.986611,1.0,0.996,0.8101,1.0,1.0,1.0,4.6732247767
83,6,1,1,2,-1,0,3,-1,6.12595,9.33853,9.33853,14.285,22.5415,22.5415,0.306055,0.548871,0.527935,0.9966,0.934547,0.916821,0.7718,0.1684,0.7408452141099999,0.9999789104500001,1.0,0.9974000000000001,4.2308288784
84,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,9.33853,9.33853,14.285,22.5415,22.5415,0.306055,0.548871,0.527935,0.9966,0.934547,0.916821,0.7718,0.1684,0.7408452141099999,0.9999789104500001,1.0,0.9974000000000001,4.2308288784
85,5,1,0,-1,-1,-1,1,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.122778,0.0872989,0.111509,0.1214,0.836518,0.8351,0.42646931253000003,0.986179693,0.9992955320200001,1.0,0.80689142874,1.0,2.1146041123
86,4,1,0,2,1,-1,-1,-1,6.12595,9.33853,14.285,14.285,14.285,14.285,0.0920674,0.260732,0.876859,0.840116,0.869251,0.836986,0.8914,0.129,0.7102999999999999,0.9996991773899999,0.8179879865599999,1.0,3.7760108165
87,5,1,1,-1,4,0,3,-1,6.12595,6.12595,10.7133,15.6597,24.7024,24.7024,0.366848,0.3734,0.833892,0.870119,0.959914,0.955505,0.96683653818,1.0,0.6088,0.9997,1.0,1.0,4.359678406
88,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.402334,0.368119,0.949885,0.986611,0.992,0.9921,0.027432682867999998,0.3164,0.9982,1.0,1.0,1.0,4.6910491411
89,3,1,3,0,1,-1,-1,-1,11.2751,16.2848,20.5083,20.5083,20.5083,20.5083,0.794209,0.558979,0.830612,0.775822,0.805514,0.8184,0.99943553683,0.76867113283,0.67529901271,0.9979194140500001,0.9995640208100001,0.999975380005,4.583535544
90,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.395998,0.358613,0.390034,0.94371,0.9609,0.991496,0.1709,0.8852,0.99609405067,0.9279,1.0,0.9045847334997,4.0407512042
91,4,1,4,-1,-1,0,-1,-1,5.69944,5.69944,5.69944,10.7133,10.7133,10.7133,0.629264,0.662481,0.648288,0.2469,0.211989,0.244452,0.2607,1.0,0.86584172888,1.0,0.7554000000000001,0.978262501538,2.6433740539
92,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,5.69944,5.69944,10.7133,10.7133,10.7133,0.629264,0.662481,0.648288,0.2469,0.211989,0.244452,0.2607,1.0,0.86584172888,1.0,0.7554000000000001,0.978262501538,2.6433740539
93,1,0,1,-1,-1,-1,-1,-1,5.78631,5.78631,5.78631,5.78631,5.78631,5.78631,0.336155,0.368046,0.402248,0.397039,0.3885,0.368046,0.8934,0.9429,0.3566,0.9975183285,0.974,0.9429000000000001,2.2600348035
94,5,1,0,2,1,-1,-1,-1,6.12595,9.33853,14.285,14.285,14.285,14.285,0.111509,0.254025,0.873686,0.8772,0.843905,0.8551,0.99929553202,0.168,0.3568,1.0,1.0,1.0,3.815424974
95,6,1,4,2,-1,1,-1,3,5.69944,9.23771,9.23771,13.8584,13.8584,23.231,0.660034,0.38965,0.45086,0.575942,0.5511,0.945503,0.077596359516,0.9498,0.9944999999999999,1.0,1.0,0.999743325578,3.5730894294
96,6,1,2,1,0,-1,-1,4,4.32456,9.33853,14.285,14.285,14.285,18.4791,0.341247,0.429706,0.969359,0.971603,0.977517,0.869024,1.0,0.9624,0.5781000000000001,0.46596081348999996,0.373908006478,0.9984066256890001,4.5584557791
97,2,1,4,1,-1,-1,-1,-1,5.69944,10.7133,10.7133,10.7133,10.7133,10.7133,0.610386,0.894608,0.8903,0.8672,0.848106,0.895305,1.0,0.8069,1.0,1.0,0.9998784224599999,0.911086073906,5.0059051256
98,6,1,0,-1,1,4,2,3,6.12595,6.12595,11.4656,15.6597,18.4791,26.7355,0.0737245,0.0873174,0.826848,0.992881,0.8302,0.9856,0.3998,0.4456,0.78693678215,1.0,0.99999956506,1.0,3.7965707746
99,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,11.4656,15.6597,18.4791,26.7355,0.0737245,0.0873174,0.826848,0.992881,0.8302,0.9856,0.3998,0.4456,0.78693678215,1.0,0.99999956506,1.0,3.7965707746
100,6,1,1,3,2,-1,-1,4,6.12595,16.2848,18.7111,18.7111,18.7111,23.231,0.389457,0.248655,0.874944,0.881333,0.813051,0.985202,0.23500000000000001,0.79308583573,0.8579663637299999,0.9008950123899999,1.0,0.999881397894,4.1926429557
101,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.396966,0.972905,0.973742,0.987411,0.912651,0.9806,0.10854512326799999,0.83381555451,1.0,1.0,1.0,1.0,5.2242750109
102,6,1,0,3,-1,-1,-1,1,6.12595,16.2848,16.2848,16.2848,16.2848,20.5083,0.113072,0.5276,0.486052,0.519572,0.526837,0.836742,0.45656741525,0.9999962540999999,0.9990452916099999,0.6748548411399999,0.6041,1.0,3.009876532
103,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,16.2848,16.2848,16.2848,16.2848,20.5083,0.113072,0.5276,0.486052,0.519572,0.526837,0.836742,0.45656741525,0.9999962540999999,0.9990452916099999,0.6748548411399999,0.6041,1.0,3.009876532
104,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,15.6597,0.343242,0.957762,0.9779,0.973742,0.964503,0.992881,0.94745553593,0.9065,0.9999985335699999,1.0,0.9999191508,1.0,67.64808054
105,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,15.6597,0.343242,0.957762,0.9779,0.973742,0.964503,0.992881,0.94745553593,0.9065,0.9999985335699999,1.0,0.9999191508,1.0,67.64808054
106,6,1,4,0,1,2,-1,3,5.69944,10.7133,15.6597,18.4791,18.4791,26.7355,0.647465,0.209001,0.996,0.7257,0.7065,0.955505,0.83833253236,0.9999752937299999,1.0,1.0,0.99999997541,1.0,4.2401712409
107,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,10.7133,15.6597,18.4791,18.4791,26.7355,0.647465,0.209001,0.996,0.7257,0.7065,0.955505,0.83833253236,0.9999752937299999,1.0,1.0,0.99999997541,1.0,4.2401712409
108,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,10.7133,15.6597,18.4791,18.4791,26.7355,0.647465,0.209001,0.996,0.7257,0.7065,0.955505,0.83833253236,0.9999752937299999,1.0,1.0,0.99999997541,1.0,4.2401712409
109,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,10.7133,15.6597,18.4791,18.4791,26.7355,0.647465,0.209001,0.996,0.7257,0.7065,0.955505,0.83833253236,0.9999752937299999,1.0,1.0,0.99999997541,1.0,4.2401712409
110,5,1,1,-1,0,4,2,-1,6.12595,6.12595,11.4656,15.6597,18.4791,18.4791,0.389457,0.387164,0.982582,0.978542,0.738551,0.8072,0.23500000000000001,0.178113770962,0.8468,1.0,1.0,1.0,4.2834974743
111,5,1,3,2,4,-1,0,-1,11.2751,14.8134,19.7265,19.7265,23.231,23.231,0.677983,0.382882,0.9803,0.987204,0.8431,0.824305,0.8883,0.1272,1.0,0.5924512800299999,1.0,1.0,4.6957743707
112,-1,-1,-1,-1,-1,-1,-1,-1,11.2751,14.8134,19.7265,19.7265,23.231,23.231,0.677983,0.382882,0.9803,0.987204,0.8431,0.824305,0.8883,0.1272,1.0,0.5924512800299999,1.0,1.0,4.6957743707
