index,n_stages,concept,s1,s2,s3,s4,s5,s6,w1,w2,w3,w4,w5,w6,R1,R2,R3,R4,R5,R6,Total_weight
1,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.89602621967,0.95954834392,1.0,0.9320653381799999,1.0,1.0,63.453992894
2,5,1,1,0,-1,-1,3,-1,6.12595,11.4656,11.4656,11.4656,24.7024,24.7024,0.89602621967,0.99999607497,1.0,0.9390000000000001,1.0,1.0,89.927554651
3,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.30878119737,0.22426115498,0.99885422651,1.0,1.0,0.9283,112.85516921
4,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.3694,0.99987154662,0.98256185581,1.0,0.9595483439200001,1.0,58.114329577
5,2,1,3,2,-1,-1,-1,-1,16.9745,19.7265,19.7265,19.7265,19.7265,19.7265,0.22426115498000002,0.9982,0.99981948576,1.0,0.99981948576,0.9999945213270001,115.60716006
6,6,1,2,-1,-1,-1,1,0,4.32456,4.32456,4.32456,4.32456,9.33853,14.285,0.66398467346,0.9879790199299999,0.69150539608,0.6429,0.9794,1.0,40.921803529
7,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.29604471076,0.9644447779399999,0.99644136839,0.9072,1.0,0.9873000000000001,58.114329577
8,6,1,1,2,-1,-1,-1,0,6.12595,9.33853,9.33853,9.33853,9.33853,14.285,0.6611,0.27290000000000003,0.9964687995799999,0.91844879456,0.874875868698,0.9968238827770001,57.765115107
9,5,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.30878119737,1.0,0.9962882586699999,1.0,1.0,0.998854226509,110.10317835
10,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.6611,0.9644447779399999,0.99999999995,0.9320653381799999,0.9072,1.0,58.114329577
11,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.22426115498000002,0.9086121793099999,0.99999995225,0.76129199473,1.0,0.9512,101.8472058
12,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.29604471076,0.8099999999999999,0.9025000000000001,0.9025000000000001,1.0,0.999999999998,58.114329577
13,6,1,2,1,-1,-1,-1,0,4.32456,9.33853,9.33853,9.33853,9.33853,14.285,0.11919587501,0.49995314948,0.49995314948,0.49995314948,0.97037962376,0.999800236176,55.963726353
14,6,1,1,2,-1,-1,-1,0,6.12595,9.33853,9.33853,9.33853,9.33853,14.285,0.96444477794,0.98685271743,0.8326592447200001,0.9515,0.832659244723,0.9968238827770001,57.765115107
15,6,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.25456472475999997,0.95954834392,0.9999998022400001,0.9999960749700001,1.0,0.9025,63.453992894
16,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.25456472475999997,0.9072,1.0,0.99999999946,0.9950000000000001,0.9072,63.453992894
17,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.9761,0.6611,0.6368,0.7898000000000001,1.0,0.999999999463,52.77466626
18,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.1671,0.80308948589,0.9981101835299999,0.9966318565000001,0.9999960749700001,0.999999999998,52.77466626
19,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.27706833066000003,0.9727,1.0,0.9998799333199999,0.99999760931,0.959548343916,63.453992894
20,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.9761,0.89602621967,0.3515,0.9966318565000001,0.98256185581,1.0,52.77466626
21,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.3832,0.9727,0.9726999999999999,0.9595483439199999,1.0,1.0,63.453992894
22,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.89602621967,0.95954834392,0.9999960749700001,0.99644136839,1.0,1.0,63.453992894
23,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.20233089569,0.25456472476,1.0,0.9999999961499999,1.0,0.999999996151,58.114329577
24,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.81,0.3268,0.80308948589,0.8425,1.0,1.0,52.77466626
25,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.30878119737,0.169683161729,1.0,0.6131,0.9865,0.999925328569,101.8472058
26,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.9658,0.99999999984,0.97283784849,0.99998386383,0.9391,0.9155,32.932734377
27,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.30878119737,0.85065856896,1.0,0.99885422651,1.0,1.0,112.85516921
28,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.8419436288,0.7898,1.0,0.9390000000000001,0.9390000000000001,1.0,63.453992894
29,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.3987,0.33583035241000003,0.94429861883,0.9512,1.0,1.0,101.8472058
30,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.3812,0.96228131439,0.99885422651,0.99997861192,0.9439000000000001,1.0,112.85516921
31,6,1,1,-1,2,-1,-1,0,6.12595,6.12595,9.33853,9.33853,9.33853,14.285,0.9761,0.22828330625,0.95818672545,0.9976,0.9999496563700001,0.9987,54.552529587
32,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.25456472475999997,0.3832,0.9726999999999999,0.9999998022400001,0.9873000000000001,1.0,58.114329577
33,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.1329,0.9761,0.9949999999999999,0.99999999946,1.0,0.99999999424,58.114329577
34,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.25456472475999997,0.98256185581,0.9966318565000001,0.9726999999999999,0.998,0.999089153144,63.453992894
35,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0122010865551,0.9072,0.9726999999999999,0.9025000000000001,0.9999998022400001,0.9320653381790001,63.453992894
36,5,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.16968316173,0.8855,1.0,1.0,1.0,1.0,112.85516921
37,2,1,3,2,-1,-1,-1,-1,16.9745,19.7265,19.7265,19.7265,19.7265,19.7265,0.33583035241000003,1.0,1.0,1.0,1.0,0.9999945213270001,115.60716006
38,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.29604471076,0.9320653381799999,0.9990891531399999,0.99996754372,1.0,0.9727,63.453992894
39,6,1,1,2,0,-1,-1,-1,6.12595,9.33853,14.285,14.285,14.285,14.285,0.8842,0.6321,0.9998,1.0,1.0,0.9580000000000001,72.604648693
40,6,1,2,-1,1,-1,0,-1,4.32456,4.32456,9.33853,9.33853,14.285,14.285,0.81314596833,0.5918,0.49720001149,0.503,0.9217000000000001,0.999999999971,55.896263274
41,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.30878119737,0.6854,0.9904149818400001,0.9999992149299999,0.9995,0.999549769879,101.8472058
42,6,1,2,-1,-1,-1,1,0,4.32456,4.32456,4.32456,4.32456,9.33853,14.285,0.5694,0.81314596833,0.5791999999999999,0.35459999999999997,0.9949,1.0,40.921803529
43,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.85065856896,0.8863,0.9999250933899999,0.99913920134,0.9665939050000001,1.0,104.59919665
44,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.29604471076,0.35150000000000003,0.8425,0.8425,1.0,0.9999999999920001,58.114329577
45,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.20233089569,0.13290000000000002,0.99999999995,0.7466999999999999,0.99999999615,0.999999996151,58.114329577
46,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.99987154662,0.6936,0.6936,0.3694,0.9999960749700001,0.9035949435794001,47.435002944
47,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0489,0.555,0.5619000000000001,1.0,0.99999999985,0.999999620284,63.453992894
48,6,1,1,-1,-1,2,-1,0,6.12595,6.12595,6.12595,9.33853,9.33853,14.285,0.98027524037,0.8842,0.3694,0.3237,0.8126,0.999925738004,51.339944067
49,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.30878119737,0.9955761130499999,0.335830352415,0.9864999999999999,0.8008000000000001,0.998,104.59919665
50,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.35150000000000003,0.95954834392,0.998,0.9390000000000001,1.0,1.0,63.453992894
51,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.2919,0.9320653381799999,1.0,1.0,0.9727,1.0,63.453992894
52,5,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.1329,0.9299999999999999,0.81,0.9595483439199999,1.0,0.9072,52.77466626
53,6,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.6183,0.99811018353,0.9390000000000001,1.0,0.9025000000000001,0.9966318565050001,58.114329577
54,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.2919,0.9299999999999999,0.99996754372,0.9999960749700001,1.0,0.99999999424,58.114329577
55,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.3832,0.2919,0.9999960749700001,1.0,0.90359494358,0.999999999463,58.114329577
56,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.16916806829,0.99996563728,0.7326999999999999,0.5729,0.9999768289400001,1.0,63.453992894
57,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.5722,0.608,0.6545896215,0.99999999984,0.9998034521400001,1.0,32.932734377
58,5,1,2,-1,1,-1,0,-1,4.32456,4.32456,9.33853,9.33853,14.285,14.285,0.6429,0.5792,0.49752951880999996,0.9999139315100001,0.99999994686,0.975321801883,55.896263274
59,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.8842,0.8419436288,0.9998799333199999,0.99999760931,1.0,0.9727,58.114329577
60,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.3517,0.99999921493,0.99913920134,0.96228131439,0.8863000000000001,1.0,101.8472058
61,6,1,1,-1,-1,-1,0,2,6.12595,6.12595,6.12595,6.12595,11.4656,14.285,0.3694,0.6368,0.8442000000000001,0.6368,0.9727,0.9992,50.254436343
62,6,1,2,-1,1,-1,0,-1,4.32456,4.32456,9.33853,9.33853,14.285,14.285,0.95626148537,0.3546,0.49995314948,0.9938963386199999,0.9753218018800001,0.999800236176,55.896263274
63,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.1329,0.9320653381799999,1.0,0.7898000000000001,0.99999999995,1.0,63.453992894
64,6,1,1,-1,2,-1,-1,0,6.12595,6.12595,9.33853,9.33853,9.33853,14.285,0.6368,0.35150000000000003,0.8748758687,0.8500000000000001,0.898,1.0,54.552529587
65,6,1,1,-1,2,-1,0,-1,6.12595,6.12595,9.33853,9.33853,14.285,14.285,0.80308948589,0.8419436288,0.8748758687,0.9902311395700001,0.9998,0.9580000000000001,59.499040782
66,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.99811018353,0.13290000000000002,0.9981101835299999,0.9320653381799999,0.99999995859,1.0,52.77466626
67,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.0138,0.98027524037,0.8842000000000001,0.9998715466199999,0.9999999942400001,0.9999999585920001,47.435002944
68,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.3812,0.9962882586699999,0.9999945213299999,1.0,0.9982,1.0,112.85516921
69,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.8855,0.94429861883,0.9999250933899999,0.8395999999999999,0.9845039348,0.999999214934,101.8472058
70,6,1,2,-1,-1,1,0,-1,4.32456,4.32456,4.32456,9.33853,14.285,14.285,0.16145412773,0.5918,0.8039000000000001,0.49847902219999995,0.9753218018800001,1.0,50.882288999
71,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.96228131439,0.9864999999999999,0.335830352415,0.9512,0.9854,0.999999999999,107.3511875
72,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.6936,0.9644447779399999,0.99999999424,1.0,0.9727,0.999879933317,58.114329577
73,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.80308948589,0.95954834392,0.9999998022400001,1.0,0.8425,1.0,63.453992894
74,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.27210671771,0.3812,0.9512,0.9415,0.9982,1.0,107.3511875
75,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0159,0.90359494358,0.9873000000000001,0.9035949435799999,1.0,0.99999999424,63.453992894
76,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.90861217931,0.99999921493,0.9999992149299999,0.3812,0.9512,0.9545,101.8472058
77,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.027093961713999998,0.67438711322,0.99898082379,0.99999972934,0.99999999984,0.9155,32.932734377
78,6,1,1,-1,-1,0,-1,2,6.12595,6.12595,6.12595,11.4656,11.4656,14.285,0.93,0.8099999999999999,0.6936,0.9726999999999999,0.99999760931,0.9635,55.594099659
79,3,1,0,-1,1,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.12672750575,0.3647,0.5729,0.7636000000000001,0.9999989439600001,1.0,58.114329577
80,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.9845039348,0.8008,0.9665939050000001,0.9999992149299999,0.99954384764,0.9512,101.8472058
81,5,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.30878119737,0.9994999999999999,0.9656,1.0,1.0,1.0,112.85516921
82,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.85065856896,0.9415,0.9999250933899999,0.335830352415,0.9656,1.0,107.3511875
83,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.33583035241000003,0.6131,0.99999995225,0.9964054924800001,1.0,1.0,110.10317835
84,6,1,1,-1,0,-1,-1,2,6.12595,6.12595,11.4656,11.4656,11.4656,14.285,0.25456472475999997,0.8419436288,0.9990891531399999,0.9025000000000001,0.93206533818,0.989,60.933762976
85,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.27210671771,0.9955761130499999,0.9544999999999999,0.9544999999999999,0.99992509339,1.0,104.59919665
86,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.32680000000000003,0.25456472476,0.9035949435799999,0.9320653381799999,1.0,0.9999999585920001,58.114329577
87,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.32680000000000003,0.9761,0.9999960749700001,0.99999999995,1.0,1.0,58.114329577
88,2,1,3,2,-1,-1,-1,-1,16.9745,19.7265,19.7265,19.7265,19.7265,19.7265,0.3517,0.9919,1.0,1.0,1.0,0.992254206545,115.60716006
89,5,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.2919,0.6936,0.9999999585899999,0.9072,0.99999999999,0.9320653381790001,58.114329577
90,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0102,0.96418210645,1.0,1.0,0.931,0.999826001832,63.453992894
91,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.0934,0.6936,0.8442000000000001,0.96444477794,1.0,1.0,47.435002944
92,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.89602621967,1.0,1.0,0.9966318565000001,0.9999960749700001,0.9727,63.453992894
93,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.0678,0.5795,0.98783586076,0.3325,0.9391,0.9929,32.932734377
94,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.93,0.6936,1.0,0.9999960749700001,0.99999999999,1.0,58.114329577
95,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.9865,0.6854,1.0,0.8395999999999999,0.9845039348,0.996288258671,101.8472058
96,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.1671,0.99999607497,1.0,0.9320653381799999,0.9025000000000001,0.99999999424,63.453992894
97,6,1,2,-1,-1,1,0,-1,4.32456,4.32456,4.32456,9.33853,14.285,14.285,0.11919587501,0.16145412773200002,0.93444160228,0.49847902219999995,0.9736,1.0,50.882288999
98,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.0505,0.35150000000000003,0.77162379445,0.9035949435799999,1.0,0.99999999424,52.77466626
99,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.8842,0.6368,0.96444477794,0.9025000000000001,0.9072,0.9873000000000001,52.77466626
100,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.89602621967,0.29604471076,0.9802752403699999,0.7466999999999999,0.99908915314,1.0,52.77466626
101,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0122010865551,0.99908915314,0.9998799333199999,0.7121,1.0,0.999997609312,63.453992894
102,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.8419436288,0.20233089569,0.8419436288,0.9990891531399999,1.0,0.999999999463,52.77466626
103,2,1,3,2,-1,-1,-1,-1,16.9745,19.7265,19.7265,19.7265,19.7265,19.7265,0.22426115498000002,1.0,1.0,1.0,1.0,1.0,115.60716006
104,6,1,1,-1,-1,2,0,-1,6.12595,6.12595,6.12595,9.33853,14.285,14.285,0.1329,0.29604471076,0.3694,0.9999996903599999,0.99999902353,0.9580000000000001,56.286455262
105,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.9929,0.9155,0.69696397392,0.9391,0.9998,1.0,32.932734377
106,3,1,0,-1,1,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.0102,0.126727505749,0.9978878605799999,0.96418210645,0.99999999985,0.937555315663,58.114329577
107,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.81,0.13290000000000002,0.9998799333199999,0.9025000000000001,0.8425,1.0,58.114329577
108,6,1,2,-1,-1,-1,0,1,4.32456,4.32456,4.32456,4.32456,9.33853,14.285,0.6429,0.8437,0.6442054938499999,0.6128,0.8717,0.984061637272,40.921803527
109,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.3812,0.8396,0.9415,0.9864999999999999,0.99954976988,0.9854,104.59919665
110,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.99811018353,0.35150000000000003,0.9981101835299999,0.7399,0.9390000000000001,0.999999996151,47.435002944
111,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.30878119737,0.9999952558899999,0.94429861883,0.99913920134,0.9149,0.999999999991,101.8472058
112,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.8855,0.7692,0.99999995225,0.99999995225,0.99913920134,0.966593904995,101.8472058
113,5,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.8419436288,0.25456472476,0.96444477794,0.9320653381799999,0.9390000000000001,0.9964413683910001,52.77466626
114,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.30878119737,0.169683161729,1.0,0.99225420655,1.0,1.0,112.85516921
115,5,1,2,-1,-1,1,0,-1,4.32456,4.32456,4.32456,9.33853,14.285,14.285,0.3074,0.3074,0.3342,0.49752951880999996,1.0,0.975321801883,50.882288999
116,6,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.8842,0.7121,1.0,1.0,1.0,0.9964413683910001,63.453992894
117,6,1,2,-1,1,-1,0,-1,4.32456,4.32456,9.33853,9.33853,14.285,14.285,0.11919587501,0.93444160228,0.49949860332999996,1.0,0.95763119606,0.9567,55.896263274
118,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.27210671771,0.9962882586699999,0.9995,1.0,0.9964054924800001,1.0,107.3511875
119,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.2919,0.6368,0.99188725766,0.81,0.9999999942400001,0.9999998022400001,47.435002944
120,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.33583035241000003,0.169683161729,1.0,0.3812,0.9865,0.999999214934,101.8472058
121,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.33583035241000003,0.9995438476399999,0.9149,0.41409999999999997,0.9512,0.9845039348,101.8472058
122,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.25456472475999997,0.74452517744,0.9072,0.9990891531399999,0.99999999615,1.0,58.114329577
123,5,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.89602621967,0.20233089569,0.89602621967,1.0,1.0,0.999879933317,52.77466626
124,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.27706833066000003,1.0,0.7121,0.9998799333199999,0.99908915314,0.9072,63.453992894
125,3,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0215,0.9375553156599999,1.0,0.59802524001,0.9938,1.0,63.453992894
126,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.1671,0.98256185581,0.99999999995,0.9025000000000001,0.9072,0.9025,63.453992894
127,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.99811018353,0.9761,0.99188725766,0.9035949435799999,0.9964413683900001,1.0,52.77466626
128,5,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.0122010865551,0.9299999999999999,0.9999960749700001,0.9320653381799999,0.9999675437200001,0.9390000000000001,58.114329577
129,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.0159,0.6183,1.0,0.9873000000000001,0.90359494358,0.9999999999920001,58.114329577
130,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.6611,0.99811018353,0.7898000000000001,1.0,0.99999999615,1.0,58.114329577
131,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.6854,0.9415,0.99992532857,0.99913920134,0.99557611305,0.999999952252,101.8472058
132,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.8419436288,0.13290000000000002,0.9990891531399999,0.9726999999999999,1.0,1.0,58.114329577
133,1,1,2,-1,-1,-1,-1,-1,4.32456,4.32456,4.32456,4.32456,4.32456,4.32456,0.8437,0.6128,0.6429,0.5791999999999999,0.98797901993,0.956261485366,25.947343784
134,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.98027524037,0.99987154662,0.98256185581,0.99996754372,1.0,0.999997609312,58.114329577
135,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.22828330625,0.8442,0.9999999585899999,0.99999999424,0.99987993332,0.9966318565050001,58.114329577
136,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.30878119737,0.22426115498,0.3087811973673,0.3087811973673,0.9845039348,0.966593904995,101.8472058
137,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.22426115498000002,0.7308,0.99913920134,0.9904149818400001,1.0,1.0,107.3511875
138,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.0122010865551,0.6936,0.99999999424,0.7466999999999999,1.0,0.9999998022400001,58.114329577
139,5,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.99188725766,0.2919,0.3515,0.9999960749700001,0.9873000000000001,0.9320653381790001,52.77466626
140,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.1716,0.58303719141,0.5619000000000001,0.58303719141,0.9845,0.997887860579,63.453992894
141,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.8396,0.8396,0.6131,0.9665939050000001,0.99992509339,0.9955761130540001,101.8472058
142,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.96444477794,0.8842,0.81,0.9595483439199999,0.9966318565000001,0.9072,52.77466626
143,5,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.85065856896,0.9845039348,0.9512,1.0,1.0,0.9982,110.10317835
144,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.0366,0.9299999999999999,0.99996754372,1.0,0.99999995859,1.0,58.114329577
