index,n_stages,concept,s1,s2,s3,s4,s5,s6,w1,w2,w3,w4,w5,w6,E1,E2,E3,E4,E5,E6,R1,R2,R3,R4,R5,R6,Total_weight
13517,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.955505,0.956628,0.997289,0.962218,0.978542,0.985572,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13518,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.986277,0.991211,0.987636,0.955505,0.991934,0.986277,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13519,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.972969,0.960286,0.933169,0.9609,0.933118,0.962272,0.22092185735,1.0,0.9243999999999999,0.5162,1.0,1.0,33.127428251
13520,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.973847,0.991211,0.982786,0.987636,0.991211,0.993382,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13521,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.864948,0.962272,0.939434,0.960242,0.97005,0.954951,0.8992,1.0,0.6838,0.99525537047,1.0,0.9623,33.127428251
13522,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.959914,0.973847,0.993382,0.955505,0.992881,0.991211,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13523,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.997289,0.99555,0.978542,0.991211,0.959914,0.973847,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13524,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.991211,0.993382,0.982786,0.917568,0.997804,0.959914,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13525,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.993382,0.962218,0.992881,0.987636,0.959914,0.991934,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13526,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.991211,0.959914,0.993382,0.987636,0.991934,0.859375,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13527,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.978542,0.99555,0.982786,0.918351,0.978542,0.987636,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13528,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.993382,0.8775,0.974818,0.997289,0.997804,0.987636,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13529,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.978542,0.99555,0.985572,0.991211,0.986277,0.997804,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13530,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.972969,0.973145,0.933118,0.899682,0.949756,0.960242,0.22092185735,0.180406134018,1.0,0.8943000000000001,0.6073,0.9952553704680001,33.127428251
13531,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.991211,0.991211,0.859375,0.985572,0.986277,0.982786,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13532,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.991211,0.993382,0.987636,0.99555,0.917568,0.944186,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13533,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.834088,0.954951,0.972589,0.919486,0.966882,0.933169,0.9992,0.9622999999999999,1.0,1.0,1.0,0.9244,33.127428251
13534,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.939935,0.933169,0.939434,0.967016,0.966882,0.950576,0.97043514863,0.9244,0.6838,0.9881,1.0,1.0,33.127428251
13535,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.962218,0.978542,0.992881,0.959914,0.987636,0.993382,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13536,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.973135,0.948018,0.962272,0.972489,0.8498,0.8498,0.276,1.0,1.0,1.0,1.0,1.0,33.127428251
13537,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.991934,0.959914,0.991211,0.997804,0.959914,0.992881,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13538,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.933118,0.937114,0.8498,0.964211,0.971489,0.888568,1.0,1.0,1.0,1.0,0.999936103,1.0,33.127428251
13539,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.992881,0.997804,0.8775,0.973847,0.993382,0.944186,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13540,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.985572,0.991934,0.982786,0.974576,0.991211,0.982786,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13541,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.993382,0.974818,0.993382,0.997804,0.991934,0.991211,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
