index,n_stages,concept,s1,s2,s3,s4,s5,s6,w1,w2,w3,w4,w5,w6,E1,E2,E3,E4,E5,E6,R1,R2,R3,R4,R5,R6,Total_weight
11,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,6.12595,11.4656,15.6597,24.7024,0.0732855,0.105815,0.0794962,0.815159,0.944186,0.991638,0.4042,0.4514,0.7884,0.6582,1.0,0.99953318254,3.0095791851
12,6,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.378531,0.36799,0.992031,0.987134,0.971974,0.943716,0.9306,0.3119,0.8694738978500001,1.0,0.8766,0.926,58.114329577
13,4,1,3,2,1,-1,-1,-1,11.2751,14.8134,18.7111,18.7111,18.7111,18.7111,0.806457,0.336616,0.912332,0.917804,0.920589,0.907877,0.38490283708,0.3206,0.3734,1.0,1.0,1.0,100.93303164
14,5,1,4,-1,-1,-1,1,-1,5.69944,5.69944,5.69944,5.69944,10.7133,10.7133,0.666664,0.641318,0.609086,0.657181,0.883431,0.870776,0.057004297821,0.99997445929,1.0,1.0,0.35419999999999996,0.999992815625,44.224342806
15,6,1,1,-1,-1,-1,-1,0,6.12595,6.12595,6.12595,6.12595,6.12595,11.4656,0.384085,0.36799,0.350998,0.359214,0.378531,0.981177,0.98479841207,0.3119,0.33849999999999997,1.0,0.9306000000000001,0.999998305062,42.095339627
16,5,1,4,-1,-1,1,0,-1,5.69944,5.69944,5.69944,10.7133,15.6597,15.6597,0.544142,0.650936,0.664089,0.878465,0.981128,0.985167,0.9817,1.0,1.0,0.83131374978,0.99753519757,0.9975561400190001,59.131004783
17,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.396036,0.983902,0.992189,0.988182,0.992889,0.8717,0.019299999999999998,0.83291353116,1.0,1.0,1.0,1.0,63.453992894
18,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.396036,0.983902,0.992189,0.988182,0.992889,0.8717,0.019299999999999998,0.83291353116,1.0,1.0,1.0,1.0,5.2248983816
19,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.396036,0.983902,0.992189,0.988182,0.992889,0.8717,0.019299999999999998,0.83291353116,1.0,1.0,1.0,1.0,5.2248983816
20,6,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.390219,0.971974,0.974342,0.981777,0.943716,0.943716,0.1447966413,0.8765999999999999,1.0,1.0,0.9259999999999999,0.926,63.453992894
21,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.390219,0.971974,0.974342,0.981777,0.943716,0.943716,0.1447966413,0.8765999999999999,1.0,1.0,0.9259999999999999,0.926,5.2057444273
22,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.356011,0.973042,0.943716,0.987991,0.950505,0.988081,0.8785000000000001,1.0,0.9259999999999999,0.84418571738,1.0,1.0,63.453992894
23,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.376786,0.958229,0.988721,0.992204,0.985711,0.985811,0.99999873117,0.9996967568399999,0.8117000000000001,1.0,1.0,1.0,63.453992894
24,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.390219,0.987991,0.981472,0.974342,0.987134,0.981777,0.1447966413,0.8441857173799999,1.0,1.0,1.0,1.0,63.453992894
25,5,1,4,-1,-1,-1,1,-1,5.69944,5.69944,5.69944,5.69944,10.7133,10.7133,0.622759,0.643042,0.646472,0.622759,0.89536,0.853533,0.9988,0.84006460687,1.0,0.9987999999999999,0.9127010043299999,0.9998762834330001,44.224342806
26,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.591777,0.573284,0.559914,0.597176,0.521511,0.592781,0.99999932643,0.2336,1.0,0.87997963294,0.9858,1.0,32.932734377
27,3,1,4,-1,1,-1,-1,-1,5.69944,5.69944,10.7133,10.7133,10.7133,10.7133,0.660168,0.643042,0.89536,0.892811,0.853533,0.89775,0.082904167795,0.84006460687,0.9127010043299999,1.0,0.9998762834299999,1.0,54.252049512
28,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.382036,0.987991,0.988382,0.954814,0.988182,0.992204,1.0,0.8441857173799999,1.0,1.0,1.0,1.0,63.453992894
29,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.382036,0.987991,0.988382,0.954814,0.988182,0.992204,1.0,0.8441857173799999,1.0,1.0,1.0,1.0,5.2936092036
30,2,2,3,0,-1,-1,-1,-1,5.75369,11.2749,11.2749,11.2749,11.2749,11.2749,0.690445,0.796953,0.762734,0.794572,0.764229,0.79835,0.020230987169,0.45524696697,0.9252,1.0,0.97691915503,1.0,62.128333996
31,6,1,4,-1,-1,1,-1,0,5.69944,5.69944,5.69944,10.7133,10.7133,15.6597,0.669116,0.662404,0.639247,0.884635,0.894582,0.982747,0.0551,1.0,1.0,0.8645676356800001,1.0,0.9948,54.184600471
32,4,1,4,-1,-1,1,-1,-1,5.69944,5.69944,5.69944,10.7133,10.7133,10.7133,0.669116,0.662215,0.624323,0.878465,0.858305,0.896589,0.0551,0.10650000000000001,0.99985404522,0.83131374978,1.0,1.0,49.238196159
33,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,16.9745,20.8722,23.231,23.231,23.231,0.669116,0.627132,0.357408,0.809988,0.783505,0.822489,0.0551,0.129,0.93939775051,0.7470329972,1.0,1.0,4.0696377424
34,4,1,4,-1,1,0,-1,-1,5.69944,5.69944,10.7133,15.6597,15.6597,15.6597,0.666664,0.562202,0.840493,0.981128,0.988811,0.988811,0.057004297821,0.7047,0.6835,0.99753519757,1.0,1.0,69.091262447
35,-1,-1,-1,-1,-1,-1,-1,-1,11.2751,16.2848,20.8722,24.7024,24.7024,24.7024,0.797409,0.277134,0.796933,0.982788,0.991211,0.991211,0.46027055224,0.265,0.4846,0.9998822066299999,1.0,1.0,4.8366861534
36,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.57632,0.57632,0.589711,0.591082,0.573035,0.59725,0.99991794978,0.9999179497799999,1.0,1.0,0.6757,1.0,32.932734377
37,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,6.12595,6.12595,16.2848,18.7111,0.115695,0.115695,0.118879,0.11886,0.518699,0.21005,0.4290668332,0.42906683320000005,0.4575,0.45929736553,0.5866,0.999999860619,1.1978788514
38,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,6.12595,6.12595,16.2848,18.7111,0.115695,0.115695,0.118879,0.11886,0.518699,0.21005,0.4290668332,0.42906683320000005,0.4575,0.45929736553,0.5866,0.999999860619,1.1978788514
39,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.350998,0.359214,0.350998,0.987991,0.950505,0.988382,0.3385,1.0,0.33849999999999997,0.84418571738,1.0,1.0,52.77466626
40,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.705377,0.723283,0.71145,0.705377,0.691847,0.671605,1.0,0.1043,1.0,1.0,1.0,1.0,33.127428251
41,5,1,4,-1,-1,1,0,-1,5.69944,5.69944,5.69944,10.7133,15.6597,15.6597,0.655472,0.657206,0.650936,0.884635,0.985167,0.995504,0.91084031557,0.1527,1.0,0.8645676356800001,0.9975561400199999,0.9999732602120001,59.131004783
42,-1,-1,-1,-1,-1,-1,-1,-1,4.32456,9.23771,13.8584,23.231,23.231,26.7355,0.372904,0.667026,0.459436,0.973477,0.978866,0.996604,0.12033397385,0.1365,1.0,0.9999920415799999,0.81968826283,0.9999977498620001,4.4483134714
43,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.382036,0.388309,0.988182,0.983333,0.985711,0.958229,1.0,0.99591116089,1.0,0.8502000000000001,1.0,0.999696756838,58.114329577
44,6,1,2,-1,1,-1,0,-1,4.32456,4.32456,9.33853,9.33853,14.285,14.285,0.370401,0.332522,0.537835,0.54305,0.971928,0.941161,0.073305667531,0.9998,0.66782755013,1.0,0.5732999999999999,0.990913931433,55.896263274
45,3,1,4,-1,1,-1,-1,-1,5.69944,5.69944,10.7133,10.7133,10.7133,10.7133,0.643862,0.622759,0.883431,0.890234,0.897504,0.897504,0.1952,0.9988,0.35419999999999996,1.0,1.0,1.0,54.252049512
46,6,1,2,-1,-1,-1,1,0,4.32456,4.32456,4.32456,4.32456,9.33853,14.285,0.359315,0.361181,0.355686,0.306303,0.492386,0.95373,0.9950261772,1.0,0.99999134237,0.823,1.0,0.995520052514,40.921803529
47,6,1,4,-1,-1,-1,1,0,5.69944,5.69944,5.69944,5.69944,10.7133,15.6597,0.643862,0.619714,0.609086,0.620137,0.840493,0.981128,0.1952,1.0,1.0,0.8314855142199999,0.6835,0.997535197572,49.170747118
48,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.592781,0.599692,0.603195,0.59725,0.589711,0.591082,1.0,0.1193,0.9239725754499999,1.0,1.0,1.0,32.932734377
49,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.386372,0.979232,0.956518,0.988382,0.956518,0.912568,1.0,0.8462815402,1.0,1.0,1.0,1.0,63.453992894
50,6,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.378531,0.373547,0.973042,0.943716,0.988081,0.874652,0.9306,1.0,1.0,0.9259999999999999,1.0,0.9857,58.114329577
51,6,1,2,-1,-1,-1,1,0,4.32456,4.32456,4.32456,4.32456,9.33853,14.285,0.358431,0.36719,0.361181,0.276504,0.543789,0.933483,0.18756364031,0.99965153465,1.0,0.7518,1.0,0.9668,40.921803529
52,5,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.397904,0.370082,0.979232,0.988182,0.950505,0.988382,1.0,0.9696588296399999,0.8462815401999999,1.0,1.0,1.0,58.114329577
53,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.599335,0.542686,0.562144,0.582386,0.590728,0.592781,0.0636,1.0,0.9993041359999999,1.0,0.8359321371699999,1.0,32.932734377
54,6,1,4,-1,-1,1,-1,0,5.69944,5.69944,5.69944,10.7133,10.7133,15.6597,0.622759,0.544142,0.652182,0.898416,0.888936,0.990899,0.9988,0.9817,0.8326,0.9531210343900001,1.0,0.9974000000000001,54.184600471
55,6,1,4,-1,-1,-1,1,0,5.69944,5.69944,5.69944,5.69944,10.7133,15.6597,0.65665,0.620137,0.609086,0.654334,0.867947,0.995504,1.0,0.8314855142199999,1.0,1.0,0.7069,0.9999732602120001,49.170747118
56,5,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.350998,0.378531,0.971974,0.973042,0.992189,0.988382,0.3385,0.9306,0.8766,1.0,1.0,1.0,58.114329577
57,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.712551,0.691847,0.713281,0.696032,0.71145,0.712551,0.9744555419700001,1.0,1.0,0.8699999999999999,1.0,0.974455541967,33.127428251
58,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.381428,0.987991,0.954814,0.968647,0.974542,0.8717,0.2803,0.8441857173799999,1.0,1.0,1.0,1.0,63.453992894
59,5,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.394875,0.376786,0.983902,0.983902,0.939586,0.989882,0.06428898485199999,0.9999987311699999,0.83291353116,0.83291353116,1.0,1.0,58.114329577
60,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.362765,0.985711,0.987611,0.992245,0.969519,0.973042,0.95375002647,1.0,1.0,0.89042334077,0.9999426524099999,1.0,63.453992894
61,5,1,1,0,-1,-1,4,-1,6.12595,11.4656,11.4656,11.4656,15.6597,15.6597,0.36799,0.992245,0.983902,0.987134,0.955505,0.992881,0.3119,0.89042334077,0.83291353116,1.0,1.0,1.0,71.842168187
62,5,1,3,-1,-1,0,1,-1,11.2751,11.2751,11.2751,16.2848,20.5083,20.5083,0.803766,0.734384,0.794377,0.547124,0.832078,0.824136,0.051000000000000004,0.9246,1.0,0.631,0.66811232471,1.0,91.12673019
63,6,1,1,0,-1,-1,-1,4,6.12595,11.4656,11.4656,11.4656,11.4656,15.6597,0.350998,0.914654,0.981777,0.984136,0.8717,0.985572,0.3385,0.9864999999999999,1.0,1.0,1.0,1.0,67.64808054
64,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.382036,0.988721,0.992031,0.988721,0.983333,0.956518,1.0,0.8117,0.8694738978500001,0.8117000000000001,0.8502000000000001,1.0,63.453992894
65,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.328629,0.914654,0.983333,0.914654,0.950905,0.914654,0.8386,0.9864999999999999,0.8502000000000001,0.9864999999999999,1.0,0.9865,63.453992894
66,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,9.33853,14.285,22.5415,22.5415,22.5415,0.328629,0.555588,0.985521,0.880584,0.915305,0.880584,0.8386,0.1165,0.9965999999999999,0.98,1.0,0.98,4.5462124608
67,4,1,4,1,0,-1,-1,-1,5.69944,10.7133,15.6597,15.6597,15.6597,15.6597,0.666664,0.862414,0.989041,0.87598,0.976542,0.995504,0.057004297821,1.0,0.99907329946,0.9968999999999999,1.0,0.9999732602120001,79.051520112
68,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.36799,0.971974,0.971974,0.983333,0.949085,0.853275,0.3119,0.8765999999999999,0.8766,0.8502000000000001,0.9982,1.0,63.453992894
69,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.381428,0.386372,0.971974,0.984136,0.992245,0.874652,0.2803,1.0,0.8766,1.0,0.89042334077,0.9857,58.114329577
70,6,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.39269,0.362765,0.350998,0.958229,0.974342,0.981177,0.99968863868,0.95375002647,0.33849999999999997,0.9996967568399999,1.0,0.999998305062,52.77466626
71,4,1,4,1,0,-1,-1,-1,5.69944,10.7133,15.6597,15.6597,15.6597,15.6597,0.645994,0.883431,0.981128,0.99305,0.959292,0.982747,0.7832,0.35419999999999996,0.99753519757,1.0,0.998044674,0.9948,79.051520112
72,6,1,4,-1,-1,-1,1,0,5.69944,5.69944,5.69944,5.69944,10.7133,15.6597,0.619714,0.657382,0.603297,0.658231,0.887756,0.953141,1.0,1.0,0.7267,0.94771387208,0.8013999999999999,0.9992,49.170747118
73,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.597176,0.591777,0.591082,0.574747,0.583234,0.562144,0.87997963294,0.99999932643,1.0,1.0,0.8050020899199999,0.999304136003,32.932734377
74,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.36799,0.370082,0.971974,0.985711,0.950505,0.950905,0.3119,0.9696588296399999,0.8766,1.0,1.0,1.0,58.114329577
75,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,11.4656,15.6597,18.4791,18.4791,0.36799,0.370082,0.971974,0.991211,0.767905,0.768132,0.3119,0.9696588296399999,0.8766,1.0,1.0,0.9657,4.2372932755
76,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,11.4656,15.6597,18.4791,18.4791,0.36799,0.370082,0.971974,0.991211,0.767905,0.768132,0.3119,0.9696588296399999,0.8766,1.0,1.0,0.9657,4.2372932755
77,3,1,4,-1,1,-1,-1,-1,5.69944,5.69944,10.7133,10.7133,10.7133,10.7133,0.655472,0.652182,0.89536,0.7789,0.7789,0.894582,0.91084031557,0.8326,0.9127010043299999,1.0,1.0,1.0,54.252049512
78,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,5.69944,10.7133,13.8584,13.8584,13.8584,0.655472,0.652182,0.89536,0.535233,0.535233,0.653108,0.91084031557,0.8326,0.9127010043299999,0.9932000000000001,0.9932000000000001,0.965906850007,3.9265874201
79,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,5.69944,10.7133,13.8584,13.8584,13.8584,0.655472,0.652182,0.89536,0.535233,0.535233,0.653108,0.91084031557,0.8326,0.9127010043299999,0.9932000000000001,0.9932000000000001,0.965906850007,3.9265874201
80,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.562144,0.592781,0.551092,0.593595,0.559914,0.592734,0.999304136,1.0,0.6564,0.7628999999999999,1.0,1.0,32.932734377
81,4,1,4,-1,-1,1,-1,-1,5.69944,5.69944,5.69944,10.7133,10.7133,10.7133,0.657181,0.655472,0.609086,0.883431,0.884635,0.874342,1.0,0.91084031557,1.0,0.35419999999999996,0.8645676356800001,1.0,49.238196159
82,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.386372,0.341548,0.988721,0.992204,0.979777,0.985711,1.0,0.9953,0.8117000000000001,1.0,1.0,1.0,58.114329577
83,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.304675,0.874652,0.951228,0.992245,0.968647,0.949085,0.7749,0.9857,1.0,0.89042334077,1.0,0.9982,63.453992894
84,-1,-1,-1,-1,-1,-1,-1,-1,4.32456,9.33853,9.33853,14.285,14.285,14.285,0.276504,0.532729,0.517152,0.975928,0.952347,0.933483,0.7518,0.1165,0.6351592186899999,0.39695050502499996,1.0,0.9668,4.1881429891
85,6,1,4,-1,-1,-1,1,-1,5.69944,5.69944,5.69944,5.69944,10.7133,10.7133,0.664089,0.645986,0.654334,0.662404,0.878465,0.871918,1.0,1.0,1.0,1.0,0.83131374978,1.0,44.224342806
86,3,1,4,-1,1,-1,-1,-1,5.69944,5.69944,10.7133,10.7133,10.7133,10.7133,0.619714,0.645994,0.881714,0.853533,0.878465,0.840686,1.0,0.7832,0.745,0.9998762834299999,0.83131374978,1.0,54.252049512
87,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.370082,0.382036,0.914654,0.950905,0.959558,0.950505,0.96965882964,1.0,0.9864999999999999,1.0,0.9016,1.0,58.114329577
88,3,1,4,-1,1,-1,-1,-1,5.69944,5.69944,10.7133,10.7133,10.7133,10.7133,0.658231,0.603297,0.867947,0.887756,0.896089,0.896589,0.94771387208,0.7267,0.7069,0.8013999999999999,1.0,1.0,54.252049512
89,3,1,4,-1,1,-1,-1,-1,5.69944,5.69944,10.7133,10.7133,10.7133,10.7133,0.654214,0.654214,0.89536,0.853533,0.870776,0.888077,0.88067096253,0.88067096253,0.9127010043299999,0.9998762834299999,0.99999281563,0.9999999988170001,54.252049512
90,6,1,4,-1,-1,1,-1,0,5.69944,5.69944,5.69944,10.7133,10.7133,15.6597,0.652182,0.622759,0.657382,0.883431,0.871918,0.995504,0.8326,0.9988,1.0,0.35419999999999996,1.0,0.9999732602120001,54.184600471
91,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.573284,0.592781,0.590728,0.59725,0.555463,0.595389,0.2336,1.0,0.8359321371699999,1.0,0.9986999999999999,1.0,32.932734377
92,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,9.33853,13.8584,13.8584,13.8584,0.396036,0.392081,0.556976,0.53505,0.499706,0.537889,0.019299999999999998,1.0,0.79603397441,1.0,0.9955,1.0,2.917737255
93,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.521511,0.555463,0.587859,0.591777,0.582542,0.555463,0.9858,0.9987,0.7102999999999999,0.99999932643,1.0,0.9987,32.932734377
94,3,1,4,-1,1,-1,-1,-1,5.69944,5.69944,10.7133,10.7133,10.7133,10.7133,0.654334,0.629513,0.883431,0.885977,0.858305,0.883486,1.0,0.7571,0.35419999999999996,1.0,1.0,1.0,54.252049512
95,6,1,4,-1,-1,-1,-1,1,5.69944,5.69944,5.69944,5.69944,5.69944,10.7133,0.660168,0.586198,0.646542,0.646542,0.645986,0.89536,0.082904167795,0.9933,1.0,1.0,1.0,0.912701004325,39.210489453
96,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.373547,0.304675,0.983333,0.987991,0.992245,0.979777,1.0,0.7749,0.8502000000000001,0.84418571738,0.89042334077,1.0,58.114329577
97,2,1,4,1,-1,-1,-1,-1,5.69944,10.7133,10.7133,10.7133,10.7133,10.7133,0.609086,0.887756,0.895782,0.871918,0.853533,0.89536,1.0,0.8014,1.0,1.0,0.9998762834299999,0.912701004325,59.265902865
98,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.304675,0.328629,0.958229,0.988721,0.989882,0.981177,0.7749,0.8386,0.9996967568399999,0.8117000000000001,1.0,0.999998305062,58.114329577
99,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,10.7133,15.6597,15.6597,18.4791,26.7355,0.0732855,0.175361,0.958219,0.988829,0.872182,0.954177,0.4042,0.6594,0.9999703634899999,0.9792000000000001,1.0,0.992701607923,4.0220532028
100,6,1,4,-1,1,-1,-1,0,5.69944,5.69944,10.7133,10.7133,10.7133,15.6597,0.645994,0.645777,0.884635,0.89536,0.815951,0.989041,0.7832,0.99999955922,0.8645676356800001,0.9127010043299999,1.0,0.999073299456,59.198453824
101,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.390817,0.983902,0.974542,0.985811,0.914051,0.981777,0.108065956597,0.83291353116,1.0,1.0,1.0,1.0,63.453992894
102,6,1,4,-1,-1,-1,-1,1,5.69944,5.69944,5.69944,5.69944,5.69944,10.7133,0.641318,0.645777,0.624323,0.643042,0.645994,0.878142,0.9999744592900001,0.99999955922,0.99985404522,0.84006460687,0.7832,1.0,39.210489453
103,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,6.12595,16.2848,16.2848,20.5083,0.115695,0.12313,0.107856,0.522538,0.528925,0.833344,0.4290668332,0.44958699941,0.44845452165,0.6986161973,0.6047,0.9999,2.2314890637
104,6,1,4,1,-1,-1,-1,0,5.69944,10.7133,10.7133,10.7133,10.7133,15.6597,0.624323,0.89045,0.884635,0.874342,0.878465,0.990899,0.99985404522,0.25570000000000004,0.8645676356800001,1.0,0.83131374978,0.9974000000000001,64.212307177
105,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,10.7133,10.7133,13.8584,18.4791,26.7355,0.362765,0.872177,0.869825,0.495959,0.875017,0.988286,0.95375002647,0.17770000000000002,0.74141437129,0.9992000000000001,0.46790350791,0.9993000000000001,4.4640298039
106,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.390219,0.376786,0.992245,0.99105,0.969418,0.950905,0.1447966413,0.9999987311699999,0.89042334077,1.0,1.0,1.0,58.114329577
107,4,1,4,1,0,-1,-1,-1,5.69944,10.7133,15.6597,15.6597,15.6597,15.6597,0.657206,0.898416,0.985167,0.960118,0.99305,0.981128,0.1527,0.95312103439,0.9975561400199999,1.0,1.0,0.997535197572,79.051520112
108,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,10.7133,15.6597,15.6597,15.6597,15.6597,0.657206,0.898416,0.985167,0.960118,0.99305,0.981128,0.1527,0.95312103439,0.9975561400199999,1.0,1.0,0.997535197572,79.051520112
109,4,1,4,-1,1,0,-1,-1,5.69944,5.69944,10.7133,15.6597,15.6597,15.6597,0.643862,0.646472,0.871918,0.985167,0.957314,0.976542,0.1952,1.0,1.0,0.9975561400199999,1.0,1.0,69.091262447
110,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.392277,0.386926,0.983333,0.974542,0.914051,0.992889,0.2341,0.179234382948,0.8502000000000001,1.0,1.0,1.0,58.114329577
111,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,11.4656,20.5083,20.5083,20.5083,0.392277,0.386926,0.983333,0.933842,0.870551,0.948689,0.2341,0.179234382948,0.8502000000000001,1.0,1.0,1.0,4.515619113
