index,n_stages,concept,s1,s2,s3,s4,s5,s6,w1,w2,w3,w4,w5,w6,E1,E2,E3,E4,E5,E6,R1,R2,R3,R4,R5,R6,Total_excess
828,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.390219,0.396772,0.987991,0.987991,0.992245,0.987611,0.1447966413,0.1738,0.84418571738,0.84418571738,0.89042334077,1.0,4.7428281715
829,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.386372,0.959558,0.985711,0.958229,0.992031,0.984136,1.0,0.9016,1.0,0.9996967568399999,0.8694738978500001,1.0,5.2660379693
830,6,1,2,3,0,1,-1,-1,4.32456,14.8134,18.7111,22.5415,22.5415,22.5415,0.354172,0.322239,0.0880916,0.982086,0.985877,0.955205,1.0,0.1633,0.7726999999999999,0.9999932608,1.0,1.0,3.687670127
831,4,1,2,3,1,-1,-1,-1,4.32456,14.8134,18.7111,18.7111,18.7111,18.7111,0.357988,0.331545,0.848751,0.812414,0.831382,0.813605,0.2812,0.7686,0.6541,1.0,0.99974837158,1.0,3.9956856588
832,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.973145,0.962036,0.864948,0.893651,0.971489,0.960242,0.18040613402,1.0,0.8992,1.0,0.999936103,0.9952553704680001,5.6255119353
833,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.960242,0.973145,0.939935,0.966882,0.919486,0.939935,0.99525537047,0.180406134018,0.97043514863,1.0,1.0,0.9704351486280001,5.6996243891
834,5,1,4,3,2,-1,0,-1,5.69944,16.9745,19.7265,19.7265,23.231,23.231,0.645986,0.607823,0.93387,0.945589,0.791618,0.813982,1.0,0.99980174504,0.4423,1.0,1.0,0.999989613046,4.7388667576
835,4,2,3,-1,2,-1,-1,-1,5.75369,5.75369,10.6473,10.6473,10.6473,10.6473,0.8775,0.997804,0.545827,0.622664,0.608755,0.63355,1.0,1.0,0.9954000000000001,0.9135193079199999,0.7897000000000001,1.0,4.2860996747
836,6,1,3,-1,1,0,2,4,11.2751,11.2751,16.2848,20.5083,22.5415,26.7355,0.805004,0.810859,0.301834,0.895077,0.912654,0.918351,1.0,0.45943947892000003,0.99999999942,0.99999983154,0.9963,1.0,4.6437790845
837,6,1,1,0,2,-1,-1,4,6.12595,11.4656,14.285,14.285,14.285,18.4791,0.341548,0.979232,0.955841,0.967212,0.934223,0.819472,0.9953,0.8462815402,0.5758,0.41969999999999996,0.9892879160299999,1.0,4.9975277164
838,6,1,4,3,2,-1,-1,0,5.69944,16.9745,19.7265,19.7265,19.7265,23.231,0.620137,0.627132,0.936697,0.922842,0.915939,0.802342,0.83148551422,0.129,0.3366,1.0,0.5386,1.0,4.825088651
839,6,1,0,-1,-1,4,1,2,6.12595,6.12595,6.12595,10.7133,15.6597,18.4791,0.118406,0.12313,0.11886,0.151439,0.985285,0.740414,0.0476,0.44958699941,0.45929736553,0.5955999999999999,0.9880139882100001,0.9791000000000001,2.2375345074
840,5,1,2,0,3,-1,1,-1,4.32456,9.33853,18.7111,18.7111,22.5415,22.5415,0.361181,0.189035,0.14069,0.117607,0.997289,0.997804,1.0,0.9832692079299999,0.397517478999,0.4445,1.0,1.0,2.8036056775
841,6,1,2,3,4,-1,1,0,4.32456,14.8134,19.7265,19.7265,23.231,26.7355,0.348513,0.320592,0.982786,0.8775,0.856675,0.985572,0.3104,0.99962544471,1.0,1.0,1.0,1.0,4.3716375606
842,6,1,3,4,-1,2,0,-1,11.2751,16.9745,16.9745,19.7265,23.231,23.231,0.779562,0.678172,0.678172,0.987539,0.810627,0.809304,0.99663019718,0.89568182298,0.8956818229800001,0.9998232514600001,0.43255226601999996,1.0,4.7433766286
843,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.993382,0.991934,0.991211,0.997289,0.978542,0.8775,1.0,1.0,1.0,1.0,1.0,1.0,5.8298581836
844,5,1,2,1,0,4,-1,-1,4.32456,9.33853,14.285,18.4791,18.4791,18.4791,0.339349,0.532729,0.971928,0.872834,0.844814,0.870898,0.95905099616,0.1165,0.5732999999999999,1.0,0.9661,0.998416148904,4.4325517997
845,6,1,1,0,2,-1,4,-1,6.12595,11.4656,14.285,14.285,18.4791,18.4791,0.304675,0.983902,0.948942,0.965289,0.830283,0.807612,0.7749,0.83291353116,1.0,0.5066999999999999,0.99982801188,0.994640376024,4.8407038716
846,6,1,0,-1,-1,-1,1,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.125537,0.11555,0.0919433,0.118879,0.860288,0.859972,0.022600000000000002,0.99997308027,0.8919999999999999,0.4575,0.7751,1.0,2.172168926
847,4,1,3,-1,2,4,-1,-1,11.2751,11.2751,14.8134,19.7265,19.7265,19.7265,0.787622,0.795271,0.380081,0.98336,0.98017,0.945839,0.45994220888000004,0.1976,1.0,0.61244957616,0.6414073443799999,0.9925,4.8723432944
848,5,1,0,4,1,2,-1,-1,6.12595,10.7133,15.6597,18.4791,18.4791,18.4791,0.118406,0.219244,0.982169,0.864477,0.871925,0.873489,0.0476,0.7801,0.9794,0.9999999968,0.91797281248,1.0,3.9297097309
849,6,1,3,-1,2,0,-1,1,11.2751,11.2751,14.8134,18.7111,18.7111,22.5415,0.787622,0.810859,0.368072,0.0737012,0.0816889,0.955505,0.45994220888000004,0.45943947892000003,1.0,0.6835,0.7881,1.0,3.0774491366
850,2,2,3,2,-1,-1,-1,-1,5.75369,10.6473,10.6473,10.6473,10.6473,10.6473,0.987636,0.615536,0.633304,0.624314,0.545827,0.574786,1.0,1.0,1.0,0.8516999999999999,0.9954000000000001,1.0,3.9814045068
851,5,1,2,0,-1,4,3,-1,4.32456,9.33853,9.33853,13.8584,23.231,23.231,0.364517,0.152054,0.182084,0.806531,0.781381,0.763077,0.0366,0.9964999999999999,0.8551,0.41059999999999997,1.0,0.976351393455,3.0496438606
852,5,1,0,-1,4,2,3,-1,6.12595,6.12595,10.7133,13.8584,23.231,23.231,0.126104,0.112645,0.218971,0.676445,0.788356,0.799869,1.0,0.4546,0.88072103084,0.4029,0.49347196608,0.9934000000000001,2.7223902316
853,6,0,1,-1,-1,-1,0,2,5.78631,5.78631,5.78631,5.78631,13.8631,18.9336,0.387417,0.403389,0.402581,0.400053,0.270414,0.0998987,0.99206238021,0.99999922922,1.0,0.36569999999999997,0.7848999999999999,0.9975,1.9637531048
854,5,1,1,-1,0,4,2,-1,6.12595,6.12595,11.4656,15.6597,18.4791,18.4791,0.36799,0.362765,0.971974,0.991934,0.783629,0.768132,0.3119,0.95375002647,0.8766,1.0,0.3879,0.9657,4.2464230023
855,2,2,3,0,-1,-1,-1,-1,5.75369,11.2749,11.2749,11.2749,11.2749,11.2749,0.955505,0.987034,0.992512,0.950505,0.982336,0.992204,1.0,1.0,0.9509661029400001,1.0,1.0,1.0,5.8600972096
856,5,1,0,-1,1,-1,4,-1,6.12595,6.12595,11.4656,11.4656,15.6597,15.6597,0.117839,0.115695,0.860288,0.86475,0.987636,0.944186,0.99934288396,0.42906683320000005,0.7751,1.0,1.0,1.0,3.8903941145
857,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.991211,0.956628,0.978542,0.982786,0.992881,0.973847,1.0,1.0,1.0,1.0,1.0,1.0,5.8758944258
858,6,1,1,0,2,-1,-1,4,6.12595,11.4656,14.285,14.285,14.285,18.4791,0.359214,0.979232,0.967212,0.971489,0.964755,0.821936,1.0,0.8462815402,0.41969999999999996,0.99999998352,0.42667420591,1.0,5.0638385746
859,5,1,1,0,2,4,-1,-1,6.12595,11.4656,14.285,18.4791,18.4791,18.4791,0.390219,0.992031,0.966101,0.807612,0.708752,0.813842,0.1447966413,0.86947389785,0.380048455344,0.99464037602,0.8998999999999999,1.0,4.6785569033
860,4,1,0,4,2,-1,-1,-1,6.12595,10.7133,13.8584,13.8584,13.8584,13.8584,0.0982827,0.181607,0.704417,0.723089,0.714318,0.708886,0.9604,0.9852,0.32189999999999996,1.0,0.96783258269,1.0,3.1306002603
861,2,2,3,0,-1,-1,-1,-1,5.75369,11.2749,11.2749,11.2749,11.2749,11.2749,0.997804,0.987863,0.98315,0.978753,0.992204,0.939486,1.0,0.8761,0.89373649821,0.90311062464,1.0,1.0,5.8792611194
862,6,1,2,-1,1,-1,-1,0,4.32456,4.32456,9.33853,9.33853,9.33853,14.285,0.360745,0.36335,0.550516,0.537377,0.54305,0.900369,0.2295279275,1.0,0.7319219779199999,0.99999750153,1.0,0.9312,3.2554063755
863,6,1,2,-1,-1,1,3,0,4.32456,4.32456,4.32456,9.33853,18.7111,22.5415,0.368302,0.359869,0.317555,0.529231,0.838043,0.982786,0.011,0.9706,0.9898,0.6136999999999999,0.9968999999999999,1.0,3.3957867135
864,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.954951,0.973135,0.961777,0.939434,0.96466,0.960242,0.9623,0.276,1.0,0.6838,0.41169999999999995,0.9952553704680001,5.7541992664
865,6,1,1,2,3,-1,-1,4,6.12595,9.33853,18.7111,18.7111,18.7111,23.231,0.390817,0.545177,0.816046,0.738251,0.804118,0.959914,0.108065956597,0.1659,0.6433,1.0,1.0,1.0,4.2543231673
866,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.974818,0.978542,0.992881,0.991211,0.997289,0.974818,1.0,1.0,1.0,1.0,1.0,1.0,5.909558397
867,6,1,0,-1,-1,-1,-1,4,6.12595,6.12595,6.12595,6.12595,6.12595,10.7133,0.0919433,0.0794962,0.107856,0.112645,0.106514,0.21997,0.892,0.7884,0.44845452165,0.4546,0.9867114318500001,0.933213962209,0.71842586289
868,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.974818,0.997804,0.997289,0.955505,0.959914,0.959914,1.0,1.0,1.0,1.0,1.0,1.0,5.8452444341
869,6,1,2,0,3,1,4,0,4.32456,9.33853,18.7111,22.5415,26.7355,26.7355,0.359869,0.176739,0.148804,0.956628,0.956628,0.959914,0.9706,0.1199,0.9999999908099999,1.0,1.0,1.0,3.5585821229
870,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.350998,0.987991,0.981777,0.951228,0.939586,0.99105,0.3385,0.8441857173799999,1.0,1.0,1.0,1.0,5.2026294325
871,5,1,0,4,1,2,3,-1,6.12595,10.7133,15.6597,18.4791,26.7355,26.7355,0.125537,0.219244,0.985285,0.858235,0.958171,0.944225,0.022600000000000002,0.7801,0.9880139882100001,0.84046036245,0.41994963967,0.9838111909130001,4.09069647
872,6,1,4,3,2,0,-1,1,5.69944,16.9745,19.7265,23.231,23.231,26.7355,0.643042,0.634189,0.915939,0.809374,0.780233,0.940907,0.8400646068700001,1.0,0.5386,0.5650999999999999,0.9768999999999999,0.996245458383,4.7236841733
873,6,1,4,3,1,-1,-1,2,5.69944,16.9745,20.8722,20.8722,20.8722,23.231,0.654334,0.607823,0.799843,0.800481,0.6892,0.888859,1.0,0.99980174504,0.315979585388,1.0,1.0,0.935,4.440538555
874,5,2,3,-1,-1,-1,2,-1,5.75369,5.75369,5.75369,5.75369,10.6473,10.6473,0.992881,0.987636,0.997804,0.944186,0.619618,0.585514,1.0,1.0,1.0,1.0,0.9492513623000001,0.9998,5.1276395933
875,6,1,2,0,3,-1,-1,1,4.32456,9.33853,18.7111,18.7111,18.7111,22.5415,0.360745,0.177628,0.13462,0.117607,0.132551,0.918351,0.2295279275,0.90881548283,0.9827999999999999,0.4445,0.4416,1.0,1.841502734
876,5,1,1,-1,-1,4,2,-1,6.12595,6.12595,6.12595,10.7133,13.8584,13.8584,0.396036,0.386926,0.388309,0.867275,0.500786,0.480629,0.019299999999999998,0.179234382948,0.99591116089,0.6536,1.0,0.9970699578910001,3.0199603494
877,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.991211,0.959914,0.992881,0.859375,0.962218,0.944186,1.0,1.0,1.0,1.0,1.0,1.0,5.7097846714
878,3,1,2,0,-1,-1,-1,-1,4.32456,9.33853,9.33853,9.33853,9.33853,9.33853,0.370401,0.191004,0.167247,0.191004,0.178934,0.179672,0.073305667531,1.0,1.0,1.0,1.0,1.0,1.2782625202
879,6,1,2,-1,0,3,-1,4,4.32456,4.32456,9.33853,18.7111,18.7111,23.231,0.354172,0.358431,0.18319,0.14484,0.132947,0.753141,1.0,0.187563640305,0.95343617179,0.9992415665800001,0.935,0.9518,1.9267216106
880,5,2,0,2,-1,-1,1,-1,5.52124,11.2406,11.2406,11.2406,15.1146,15.1146,0.973135,0.693705,0.727077,0.713218,0.956148,0.985011,0.276,1.0,1.0,1.0,0.99921545888,1.0,5.048293246
881,5,1,1,4,0,2,3,-1,6.12595,10.7133,15.6597,18.4791,26.7355,26.7355,0.370082,0.861583,0.914417,0.785332,0.992881,0.987636,0.96965882964,0.70355298821,0.9190973087700001,0.34018412951,1.0,1.0,4.9119306107
882,6,1,3,1,-1,2,-1,-1,11.2751,16.2848,16.2848,18.7111,18.7111,18.7111,0.80645,0.231598,0.259308,0.885303,0.875444,0.891823,1.0,0.6743,0.9583999999999999,0.5045999999999999,0.9999,0.987541268153,3.9499267498
883,5,2,2,3,-1,-1,1,-1,5.71934,10.6473,10.6473,10.6473,15.433,15.433,0.632829,0.549592,0.551804,0.530847,0.968077,0.840475,0.01066111357268,0.6722,1.0,1.0,1.0,1.0,4.073624498
884,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.962218,0.955505,0.974576,0.991934,0.955505,0.987636,1.0,1.0,1.0,1.0,1.0,1.0,5.8273748722
885,5,1,3,0,-1,2,1,-1,11.2751,16.2848,16.2848,18.7111,22.5415,22.5415,0.787622,0.487764,0.558027,0.139241,0.951472,0.974411,0.45994220888000004,0.5983,0.6605,0.3936,0.8413999999999999,1.0,3.8985369129
886,5,1,1,-1,0,2,4,-1,6.12595,6.12595,11.4656,14.285,18.4791,18.4791,0.350998,0.39269,0.988721,0.959136,0.828889,0.822699,0.3385,0.99968863868,0.8117000000000001,1.0,0.9999973832,0.998379577398,4.343134597
887,5,1,0,1,-1,4,3,-1,6.12595,11.4656,11.4656,15.6597,24.7024,24.7024,0.115695,0.868177,0.859454,0.997804,0.990911,0.955505,0.4290668332,0.21500000000000002,0.84860357934,1.0,1.0,1.0,4.7875471253
888,5,1,2,-1,1,0,4,-1,4.32456,4.32456,9.33853,14.285,18.4791,18.4791,0.372904,0.360745,0.522247,0.961664,0.841614,0.804295,0.12033397385,0.2295279275,1.0,0.6361,1.0,0.9378,3.8634691013
889,5,1,0,1,4,3,-1,-1,6.12595,11.4656,15.6597,24.7024,24.7024,24.7024,0.109979,0.866462,0.987636,0.91816,0.990911,0.8772,0.9926,0.89727615637,1.0,0.9999,1.0,1.0,4.7503473588
890,6,2,0,-1,-1,-1,2,1,5.52124,5.52124,5.52124,5.52124,11.2406,15.1146,0.973135,0.96679,0.962272,0.961077,0.681486,0.943817,0.276,0.99880105058,1.0,1.0,1.0,0.9009,5.4885766143
891,5,1,1,-1,0,2,4,-1,6.12595,6.12595,11.4656,14.285,18.4791,18.4791,0.394875,0.370082,0.983333,0.968936,0.809947,0.791205,0.06428898485199999,0.9696588296399999,0.8502000000000001,0.3064531457154,1.0,1.0,4.3183780127
892,5,1,3,2,-1,4,1,-1,11.2751,14.8134,14.8134,19.7265,23.231,23.231,0.79675,0.348425,0.371634,0.868026,0.917568,0.987637,0.4777,0.91775150766,1.0,0.9753000000000001,1.0,0.999997047097,4.2900393496
893,6,1,2,3,0,4,-1,1,4.32456,14.8134,18.7111,23.231,23.231,26.7355,0.332522,0.331486,0.0997469,0.901513,0.899534,0.915723,0.9998,0.890509903,0.95062313722,0.49518388010000003,1.0,0.9979,3.4805243648
894,6,1,1,4,-1,-1,2,3,6.12595,10.7133,10.7133,10.7133,13.8584,23.231,0.394875,0.861583,0.873089,0.7538,0.507481,0.973847,0.06428898485199999,0.70355298821,1.0,1.0,1.0,1.0,4.3646744584
895,5,1,3,-1,2,0,4,-1,11.2751,11.2751,14.8134,18.7111,23.231,23.231,0.795372,0.797754,0.368072,0.0973679,0.571571,0.604842,1.0,0.46040000000000003,1.0,0.98337064092,0.6979,1.0,3.2349783253
896,2,2,3,0,-1,-1,-1,-1,5.75369,11.2749,11.2749,11.2749,11.2749,11.2749,0.987636,0.987684,0.990507,0.98315,0.990507,0.989382,1.0,0.90694354535,0.91966816519,0.89373649821,0.91966816519,1.0,5.9288679942
897,5,1,2,3,4,0,-1,-1,4.32456,14.8134,19.7265,23.231,23.231,23.231,0.32997,0.309031,0.992881,0.765938,0.765938,0.751783,0.8637,0.9968,1.0,0.387158002741,0.387158002741,0.997391019282,3.9155403149
898,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.396772,0.988721,0.981177,0.974342,0.987991,0.956518,0.1738,0.8117,0.9999983050600001,1.0,0.84418571738,1.0,5.2855214694
899,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.973135,0.8498,0.964211,0.948743,0.834088,0.939935,0.276,1.0,1.0,0.9831024385,0.9992000000000001,0.9704351486280001,5.5099115394
900,2,2,3,0,-1,-1,-1,-1,5.75369,11.2749,11.2749,11.2749,11.2749,11.2749,0.997289,0.978753,0.987034,0.982336,0.980277,0.990507,1.0,0.90311062464,1.0,1.0,1.0,0.9196681651940001,5.9161971311
901,1,2,1,-1,-1,-1,-1,-1,5.6423,5.6423,5.6423,5.6423,5.6423,5.6423,0.766082,0.760211,0.770285,0.766082,0.769589,0.696251,1.0,0.9828,0.343609222715,1.0,0.99999996235,1.0,4.5285004241
902,6,1,1,4,-1,-1,2,-1,6.12595,10.7133,10.7133,10.7133,13.8584,13.8584,0.388309,0.8616,0.874069,0.845426,0.51335,0.513711,0.99591116089,0.27949999999999997,0.77525480872,0.6242,1.0,1.0,3.9964656312
903,5,1,3,0,2,1,4,-1,11.2751,16.2848,18.7111,22.5415,26.7355,26.7355,0.790716,0.547124,0.134084,0.977868,0.972318,0.984577,0.48510000000000003,0.631,0.9995,0.78499585493,1.0,1.0,4.4066862657
904,2,0,1,2,-1,-1,-1,-1,5.78631,11.2751,11.2751,11.2751,11.2751,11.2751,0.400334,0.519353,0.528804,0.517928,0.52075,0.509398,1.0,0.1157,1.0,0.5626,1.0,0.9967955330480001,2.9965674363
905,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.341548,0.987991,0.992245,0.992031,0.969418,0.984136,0.9953,0.8441857173799999,0.89042334077,0.8694738978500001,1.0,1.0,5.2673685822
906,6,0,1,-1,-1,-1,0,2,5.78631,5.78631,5.78631,5.78631,13.8631,18.9336,0.39481,0.40315,0.395786,0.403889,0.340596,0.100251,0.99756594333,1.0,0.99999999151,0.30330966524889996,0.99757033131,0.999736303202,2.0384813158
907,1,2,1,-1,-1,-1,-1,-1,5.6423,5.6423,5.6423,5.6423,5.6423,5.6423,0.733735,0.773863,0.768181,0.765272,0.744347,0.763201,0.98599164547,0.32284480094,1.0,0.352751339339,1.0,0.998219089801,4.5486000789
908,5,1,3,0,2,-1,1,-1,11.2751,16.2848,18.7111,18.7111,22.5415,22.5415,0.802934,0.537596,0.100514,0.137447,0.974164,0.975111,0.1214,0.70561476698,0.3705,0.9983495361599999,0.7874951216899999,1.0,3.5277649932
909,6,1,1,4,0,2,-1,3,6.12595,10.7133,15.6597,18.4791,18.4791,26.7355,0.373547,0.851801,0.870605,0.728446,0.780811,0.991934,1.0,0.68549009292,1.0,0.4633,1.0,1.0,4.5971436349
910,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.982786,0.955505,0.944186,0.978542,0.955505,0.987636,1.0,1.0,1.0,1.0,1.0,1.0,5.8041610226
911,6,0,1,2,-1,-1,-1,0,5.78631,11.2751,11.2751,11.2751,11.2751,18.9336,0.398556,0.519353,0.457642,0.512681,0.52589,0.0971513,0.38530000000000003,0.1157,0.5373,0.5533,0.5909402510399999,0.999707558405,2.5112744588
912,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.986277,0.982786,0.992881,0.859375,0.985572,0.987636,1.0,1.0,1.0,1.0,1.0,1.0,5.7945264737
913,6,1,3,-1,-1,-1,-1,1,11.2751,11.2751,11.2751,11.2751,11.2751,16.2848,0.806457,0.793836,0.810859,0.810859,0.766343,0.31105,0.38490283708,1.0,0.45943947892,0.45943947892,0.4955,1.0,4.2994049924
914,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.392277,0.992031,0.959558,0.914051,0.985811,0.950505,0.2341,0.86947389785,0.9016,1.0,1.0,1.0,5.1942337875
915,5,1,4,1,2,-1,3,-1,5.69944,10.7133,13.8584,13.8584,23.231,23.231,0.603297,0.883431,0.638242,0.618114,0.966007,0.8588,0.7267,0.35419999999999996,1.0,1.0,0.6918,1.0,4.5678912055
916,6,1,1,-1,-1,0,4,2,6.12595,6.12595,6.12595,11.4656,15.6597,18.4791,0.394875,0.396772,0.350998,0.992245,0.993382,0.767905,0.06428898485199999,0.1738,0.33849999999999997,0.89042334077,1.0,1.0,3.896177592
917,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.962218,0.918351,0.974818,0.8775,0.974818,0.8775,1.0,1.0,1.0,1.0,1.0,1.0,5.585204363
918,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.978542,0.997804,0.959914,0.991934,0.997804,0.959914,1.0,1.0,1.0,1.0,1.0,1.0,5.8859126882
919,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.350998,0.992031,0.949085,0.969519,0.912568,0.992189,0.3385,0.86947389785,0.9982,0.9999426524099999,1.0,1.0,5.1663911426
920,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.986277,0.997289,0.991211,0.918351,0.974576,0.918351,1.0,1.0,1.0,1.0,1.0,1.0,5.7860556751
921,4,1,4,2,-1,-1,-1,-1,5.69944,9.23771,9.23771,9.23771,9.23771,9.23771,0.660168,0.427691,0.45838,0.469842,0.459068,0.45838,0.082904167795,0.9756,0.99976332472,0.39768678413799996,0.398524849064,0.9997633247250001,2.9335290495
922,4,1,4,3,1,-1,-1,-1,5.69944,16.9745,20.8722,20.8722,20.8722,20.8722,0.654214,0.622773,0.776048,0.806336,0.79069,0.811204,0.88067096253,0.83994386262,0.41459999999999997,1.0,0.9931000000000001,1.0,4.4612671821
923,6,0,1,0,-1,-1,2,-1,5.78631,13.8631,13.8631,13.8631,18.9336,18.9336,0.411111,0.343117,0.3031,0.340596,0.0736913,0.0998987,0.3401,0.17815603918,0.8383,0.99757033131,0.7985,0.9975,1.5715138705
924,5,1,1,-1,4,2,-1,-1,6.12595,6.12595,10.7133,13.8584,13.8584,13.8584,0.36799,0.359214,0.851801,0.507481,0.507172,0.500786,0.3119,1.0,0.6854900929200001,1.0,1.0,1.0,3.0944425597
925,5,1,3,2,-1,4,1,-1,11.2751,14.8134,14.8134,19.7265,23.231,23.231,0.795271,0.366071,0.355347,0.988328,0.991211,0.993382,0.1976,0.8868,1.0,0.6003456924699999,1.0,1.0,4.4896108368
926,3,2,3,1,-1,-1,-1,-1,5.75369,11.396,11.396,11.396,11.396,11.396,0.982786,0.83435,0.829007,0.800214,0.827534,0.808618,1.0,1.0,0.52416862387,1.0,1.0,1.0,5.0825075439
927,6,1,3,-1,-1,2,-1,4,11.2751,11.2751,11.2751,14.8134,14.8134,19.7265,0.799489,0.797754,0.803603,0.382704,0.342674,0.982111,1.0,0.46040000000000003,0.44428736934,1.0,0.9984999999999999,1.0,4.1083350367
928,4,2,3,2,1,0,-1,-1,5.75369,10.6473,15.433,20.0425,20.0425,20.0425,0.997289,0.600925,0.987636,0.990911,0.960191,0.992381,1.0,0.99981068094,1.0,1.0,0.9905999999999999,1.0,5.5293334022
929,6,1,3,0,2,-1,-1,4,11.2751,16.2848,18.7111,18.7111,18.7111,23.231,0.803603,0.562836,0.107195,0.100514,0.111877,0.824385,0.44428736934,1.0,0.4226,0.3705,0.8288,0.9887,2.5104099919
930,5,1,1,4,2,3,-1,-1,6.12595,10.7133,13.8584,23.231,23.231,23.231,0.397904,0.872177,0.513296,0.973847,0.978542,0.993382,1.0,0.17770000000000002,0.59159164749,1.0,1.0,1.0,4.7291486195
931,1,2,1,-1,-1,-1,-1,-1,5.6423,5.6423,5.6423,5.6423,5.6423,5.6423,0.764036,0.73601,0.773863,0.695219,0.73601,0.696251,1.0,0.9437,0.322844800938,0.9084000000000001,0.9437,1.0,4.4013910592
932,6,1,3,4,0,-1,2,1,11.2751,16.9745,20.8722,20.8722,23.231,26.7355,0.768314,0.674027,0.304934,0.275248,0.679951,0.944337,1.0,0.11575572809200001,1.0,0.86421923509,1.0,0.9955,3.6468107991
933,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.971489,0.973135,0.933118,0.899682,0.960286,0.834088,0.999936103,0.276,1.0,0.8943000000000001,1.0,0.9992,5.5717971424
934,4,2,2,3,-1,1,-1,-1,5.71934,10.6473,10.6473,15.433,15.433,15.433,0.632829,0.546911,0.540936,0.959059,0.978586,0.973211,0.01066111357268,1.0,1.0,0.7854,0.6620999999999999,1.0,4.6315336807
935,6,1,4,3,-1,1,0,2,5.69944,16.9745,16.9745,20.8722,24.7024,26.7355,0.603297,0.622773,0.578451,0.736896,0.997804,0.986282,0.7267,0.83994386262,0.6945,0.9475,1.0,1.0,4.5255032343
936,6,1,1,4,2,-1,3,0,6.12595,10.7133,13.8584,13.8584,23.231,26.7355,0.390817,0.880096,0.478714,0.480629,0.962218,0.973847,0.108065956597,0.8499782282,1.0,0.99706995789,1.0,1.0,4.1663204956
937,6,1,0,-1,-1,-1,-1,2,6.12595,6.12595,6.12595,6.12595,6.12595,9.33853,0.109979,0.115695,0.0919433,0.120281,0.118879,0.251541,0.9926,0.42906683320000005,0.8919999999999999,1.0,0.4575,0.9625,0.80831735576
938,6,1,2,-1,0,3,-1,1,4.32456,4.32456,9.33853,18.7111,18.7111,22.5415,0.373355,0.373355,0.18319,0.116654,0.145484,0.962218,0.2099,0.2099,0.95343617179,0.8593,0.9995,1.0,2.1542568833
939,6,1,0,3,-1,-1,-1,-1,6.12595,16.2848,16.2848,16.2848,16.2848,16.2848,0.126104,0.542142,0.522538,0.534213,0.501959,0.465021,1.0,0.8331197673099999,0.6986161973,0.7204611624699999,0.99890584818,0.9869,2.6919774212
940,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.376786,0.983333,0.8717,0.914654,0.973042,0.981472,0.99999873117,0.8502,1.0,0.9864999999999999,1.0,1.0,5.1009866059
941,5,2,0,-1,3,1,-1,-1,5.52124,5.52124,11.2749,16.0055,16.0055,16.0055,0.960242,0.961077,0.991934,0.956377,0.965382,0.969089,0.99525537047,1.0,1.0,1.0,1.0,0.99999999759,5.8041002439
